,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.635,0.501,0.515,0.151,0.587,0.781,0.034,-0.241,0.666
AAPL,0.635,0.0,0.905,0.771,0.724,0.865,0.542,0.611,-0.818,0.771
AMD,0.501,0.905,0.0,0.886,0.755,0.844,0.534,0.561,-0.817,0.78
AMZN,0.515,0.771,0.886,0.0,0.61,0.738,0.565,0.338,-0.629,0.727
GOOGL,0.151,0.724,0.755,0.61,0.0,0.661,0.041,0.739,-0.67,0.639
INTC,0.587,0.865,0.844,0.738,0.661,0.0,0.661,0.347,-0.617,0.793
MARA,0.781,0.542,0.534,0.565,0.041,0.661,0.0,-0.234,-0.276,0.569
NVDA,0.034,0.611,0.561,0.338,0.739,0.347,-0.234,0.0,-0.678,0.383
PLUG,-0.241,-0.818,-0.817,-0.629,-0.67,-0.617,-0.276,-0.678,0.0,-0.496
TSLA,0.666,0.771,0.78,0.727,0.639,0.793,0.569,0.383,-0.496,0.0
