,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.466,0.581,-0.33,-0.223,0.186,0.468,-0.465,0.529,-0.313
AAPL,-0.466,0.0,-0.81,0.56,0.55,0.297,-0.315,0.872,-0.763,0.677
AMD,0.581,-0.81,0.0,-0.434,-0.388,-0.139,0.473,-0.745,0.653,-0.457
AMZN,-0.33,0.56,-0.434,0.0,0.814,0.455,-0.387,0.532,-0.776,0.284
GOOGL,-0.223,0.55,-0.388,0.814,0.0,0.429,-0.336,0.437,-0.775,0.42
INTC,0.186,0.297,-0.139,0.455,0.429,0.0,-0.236,0.207,-0.323,0.1
MARA,0.468,-0.315,0.473,-0.387,-0.336,-0.236,0.0,-0.162,0.502,-0.25
NVDA,-0.465,0.872,-0.745,0.532,0.437,0.207,-0.162,0.0,-0.743,0.54
PLUG,0.529,-0.763,0.653,-0.776,-0.775,-0.323,0.502,-0.743,0.0,-0.634
TSLA,-0.313,0.677,-0.457,0.284,0.42,0.1,-0.25,0.54,-0.634,0.0
