,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.748,-0.014,-0.592,-0.596,0.604,0.882,-0.702,0.894,-0.516
AAPL,-0.748,0.0,0.263,0.916,0.807,-0.494,-0.648,0.898,-0.844,0.606
AMD,-0.014,0.263,0.0,0.41,0.578,-0.527,-0.266,0.169,0.015,-0.207
AMZN,-0.592,0.916,0.41,0.0,0.895,-0.524,-0.51,0.813,-0.69,0.392
GOOGL,-0.596,0.807,0.578,0.895,0.0,-0.658,-0.61,0.661,-0.629,0.225
INTC,0.604,-0.494,-0.527,-0.524,-0.658,0.0,0.755,-0.434,0.402,-0.222
MARA,0.882,-0.648,-0.266,-0.51,-0.61,0.755,0.0,-0.605,0.763,-0.391
NVDA,-0.702,0.898,0.169,0.813,0.661,-0.434,-0.605,0.0,-0.855,0.739
PLUG,0.894,-0.844,0.015,-0.69,-0.629,0.402,0.763,-0.855,0.0,-0.618
TSLA,-0.516,0.606,-0.207,0.392,0.225,-0.222,-0.391,0.739,-0.618,0.0
