,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.629,0.631,0.764,0.617,0.25,0.808,0.651,0.837,0.522
AAPL,0.629,0.0,0.915,0.891,0.951,0.012,0.667,0.98,0.682,0.961
AMD,0.631,0.915,0.0,0.894,0.907,0.23,0.56,0.915,0.777,0.895
AMZN,0.764,0.891,0.894,0.0,0.898,0.057,0.644,0.891,0.823,0.883
GOOGL,0.617,0.951,0.907,0.898,0.0,0.058,0.65,0.936,0.714,0.902
INTC,0.25,0.012,0.23,0.057,0.058,0.0,0.201,-0.008,0.408,-0.146
MARA,0.808,0.667,0.56,0.644,0.65,0.201,0.0,0.728,0.7,0.523
NVDA,0.651,0.98,0.915,0.891,0.936,-0.008,0.728,0.0,0.701,0.953
PLUG,0.837,0.682,0.777,0.823,0.714,0.408,0.7,0.701,0.0,0.592
TSLA,0.522,0.961,0.895,0.883,0.902,-0.146,0.523,0.953,0.592,0.0
