,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.481,0.557,0.48,0.406,0.168,0.229,0.48,0.433,0.432
AAPL,0.481,0.0,0.927,0.756,0.921,-0.097,0.117,0.976,0.298,0.971
AMD,0.557,0.927,0.0,0.802,0.889,0.113,0.038,0.922,0.517,0.911
AMZN,0.48,0.756,0.802,0.0,0.813,-0.099,0.124,0.758,0.59,0.801
GOOGL,0.406,0.921,0.889,0.813,0.0,-0.039,0.168,0.9,0.411,0.886
INTC,0.168,-0.097,0.113,-0.099,-0.039,0.0,0.097,-0.142,0.438,-0.232
MARA,0.229,0.117,0.038,0.124,0.168,0.097,0.0,0.216,0.194,0.024
NVDA,0.48,0.976,0.922,0.758,0.9,-0.142,0.216,0.0,0.313,0.964
PLUG,0.433,0.298,0.517,0.59,0.411,0.438,0.194,0.313,0.0,0.273
TSLA,0.432,0.971,0.911,0.801,0.886,-0.232,0.024,0.964,0.273,0.0
