,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.461,0.165,0.141,0.395,0.453,-0.11,0.21,0.246,0.307
AAPL,0.461,0.0,0.77,0.837,0.94,0.745,-0.209,0.882,0.799,0.892
AMD,0.165,0.77,0.0,0.923,0.701,0.628,-0.359,0.875,0.958,0.865
AMZN,0.141,0.837,0.923,0.0,0.829,0.56,-0.37,0.892,0.918,0.939
GOOGL,0.395,0.94,0.701,0.829,0.0,0.72,-0.108,0.881,0.766,0.877
INTC,0.453,0.745,0.628,0.56,0.72,0.0,0.06,0.747,0.679,0.634
MARA,-0.11,-0.209,-0.359,-0.37,-0.108,0.06,0.0,-0.118,-0.314,-0.32
NVDA,0.21,0.882,0.875,0.892,0.881,0.747,-0.118,0.0,0.915,0.921
PLUG,0.246,0.799,0.958,0.918,0.766,0.679,-0.314,0.915,0.0,0.908
TSLA,0.307,0.892,0.865,0.939,0.877,0.634,-0.32,0.921,0.908,0.0
