,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.602,-0.524,0.829,0.603,-0.804,-0.483,-0.074,0.756,0.61
AAPL,0.602,0.0,-0.761,0.708,0.872,-0.738,-0.853,-0.284,0.383,0.864
AMD,-0.524,-0.761,0.0,-0.605,-0.842,0.784,0.754,0.745,-0.411,-0.854
AMZN,0.829,0.708,-0.605,0.0,0.805,-0.798,-0.45,-0.301,0.632,0.821
GOOGL,0.603,0.872,-0.842,0.805,0.0,-0.761,-0.707,-0.544,0.398,0.949
INTC,-0.804,-0.738,0.784,-0.798,-0.761,0.0,0.689,0.404,-0.455,-0.774
MARA,-0.483,-0.853,0.754,-0.45,-0.707,0.689,0.0,0.268,-0.257,-0.658
NVDA,-0.074,-0.284,0.745,-0.301,-0.544,0.404,0.268,0.0,-0.142,-0.605
PLUG,0.756,0.383,-0.411,0.632,0.398,-0.455,-0.257,-0.142,0.0,0.42
TSLA,0.61,0.864,-0.854,0.821,0.949,-0.774,-0.658,-0.605,0.42,0.0
