,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.44,-0.582,-0.707,-0.681,0.201,-0.382,-0.726,0.024,-0.652
AAPL,-0.44,0.0,0.183,0.81,0.849,0.355,0.065,0.859,0.368,0.872
AMD,-0.582,0.183,0.0,0.383,0.515,-0.646,0.787,0.527,-0.158,0.485
AMZN,-0.707,0.81,0.383,0.0,0.918,0.119,0.211,0.934,0.466,0.864
GOOGL,-0.681,0.849,0.515,0.918,0.0,0.127,0.289,0.933,0.418,0.957
INTC,0.201,0.355,-0.646,0.119,0.127,0.0,-0.607,0.05,0.329,0.119
MARA,-0.382,0.065,0.787,0.211,0.289,-0.607,0.0,0.32,-0.113,0.239
NVDA,-0.726,0.859,0.527,0.934,0.933,0.05,0.32,0.0,0.327,0.907
PLUG,0.024,0.368,-0.158,0.466,0.418,0.329,-0.113,0.327,0.0,0.31
TSLA,-0.652,0.872,0.485,0.864,0.957,0.119,0.239,0.907,0.31,0.0
