,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.199,0.436,0.127,0.169,0.363,0.308,0.342,0.521,0.417
AAPL,0.199,0.0,0.772,0.968,0.913,0.923,0.87,0.905,0.741,0.615
AMD,0.436,0.772,0.0,0.728,0.604,0.875,0.585,0.948,0.839,0.47
AMZN,0.127,0.968,0.728,0.0,0.927,0.912,0.86,0.876,0.747,0.53
GOOGL,0.169,0.913,0.604,0.927,0.0,0.872,0.912,0.782,0.721,0.714
INTC,0.363,0.923,0.875,0.912,0.872,0.0,0.859,0.955,0.885,0.648
MARA,0.308,0.87,0.585,0.86,0.912,0.859,0.0,0.748,0.721,0.698
NVDA,0.342,0.905,0.948,0.876,0.782,0.955,0.748,0.0,0.868,0.537
PLUG,0.521,0.741,0.839,0.747,0.721,0.885,0.721,0.868,0.0,0.555
TSLA,0.417,0.615,0.47,0.53,0.714,0.648,0.698,0.537,0.555,0.0
