,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.587,0.321,0.182,-0.305,-0.161,0.585,0.496,0.887,-0.391
AAPL,0.587,0.0,0.755,0.738,-0.561,-0.489,0.923,0.942,0.747,-0.324
AMD,0.321,0.755,0.0,0.565,-0.672,-0.886,0.878,0.849,0.431,-0.509
AMZN,0.182,0.738,0.565,0.0,-0.111,-0.275,0.621,0.762,0.4,0.116
GOOGL,-0.305,-0.561,-0.672,-0.111,0.0,0.724,-0.641,-0.493,-0.269,0.759
INTC,-0.161,-0.489,-0.886,-0.275,0.724,0.0,-0.667,-0.56,-0.179,0.673
MARA,0.585,0.923,0.878,0.621,-0.641,-0.667,0.0,0.936,0.729,-0.46
NVDA,0.496,0.942,0.849,0.762,-0.493,-0.56,0.936,0.0,0.674,-0.226
PLUG,0.887,0.747,0.431,0.4,-0.269,-0.179,0.729,0.674,0.0,-0.333
TSLA,-0.391,-0.324,-0.509,0.116,0.759,0.673,-0.46,-0.226,-0.333,0.0
