,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.294,0.317,-0.097,-0.678,-0.506,0.735,0.227,0.534,0.854
AAPL,0.294,0.0,-0.18,-0.738,-0.133,0.007,0.437,0.461,0.692,0.452
AMD,0.317,-0.18,0.0,0.558,0.099,0.144,0.221,0.475,0.252,0.458
AMZN,-0.097,-0.738,0.558,0.0,0.262,0.234,-0.193,0.076,-0.235,-0.084
GOOGL,-0.678,-0.133,0.099,0.262,0.0,0.768,-0.406,0.274,-0.324,-0.46
INTC,-0.506,0.007,0.144,0.234,0.768,0.0,-0.418,0.315,-0.123,-0.359
MARA,0.735,0.437,0.221,-0.193,-0.406,-0.418,0.0,0.29,0.612,0.709
NVDA,0.227,0.461,0.475,0.076,0.274,0.315,0.29,0.0,0.632,0.508
PLUG,0.534,0.692,0.252,-0.235,-0.324,-0.123,0.612,0.632,0.0,0.697
TSLA,0.854,0.452,0.458,-0.084,-0.46,-0.359,0.709,0.508,0.697,0.0
