,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.787,-0.469,0.347,-0.151,0.425,0.828,0.113,-0.463,0.828
AAPL,0.787,0.0,-0.391,0.089,-0.34,0.185,0.695,-0.168,-0.163,0.605
AMD,-0.469,-0.391,0.0,0.103,0.535,0.226,-0.318,0.234,0.099,-0.357
AMZN,0.347,0.089,0.103,0.0,0.611,0.746,0.373,0.631,-0.243,0.469
GOOGL,-0.151,-0.34,0.535,0.611,0.0,0.437,-0.125,0.674,-0.354,0.104
INTC,0.425,0.185,0.226,0.746,0.437,0.0,0.38,0.69,-0.348,0.595
MARA,0.828,0.695,-0.318,0.373,-0.125,0.38,0.0,0.206,-0.354,0.828
NVDA,0.113,-0.168,0.234,0.631,0.674,0.69,0.206,0.0,-0.489,0.432
PLUG,-0.463,-0.163,0.099,-0.243,-0.354,-0.348,-0.354,-0.489,0.0,-0.558
TSLA,0.828,0.605,-0.357,0.469,0.104,0.595,0.828,0.432,-0.558,0.0
