,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.333,-0.769,0.64,0.635,-0.412,0.73,0.649,0.132,0.464
AAPL,0.333,0.0,-0.18,0.101,-0.075,-0.034,0.715,0.699,0.382,-0.311
AMD,-0.769,-0.18,0.0,-0.675,-0.528,0.527,-0.521,-0.455,0.043,-0.108
AMZN,0.64,0.101,-0.675,0.0,0.601,0.102,0.319,0.418,-0.074,0.186
GOOGL,0.635,-0.075,-0.528,0.601,0.0,-0.274,0.276,0.086,-0.212,0.488
INTC,-0.412,-0.034,0.527,0.102,-0.274,0.0,-0.41,-0.089,-0.088,-0.115
MARA,0.73,0.715,-0.521,0.319,0.276,-0.41,0.0,0.766,0.469,0.044
NVDA,0.649,0.699,-0.455,0.418,0.086,-0.089,0.766,0.0,0.421,0.037
PLUG,0.132,0.382,0.043,-0.074,-0.212,-0.088,0.469,0.421,0.0,-0.062
TSLA,0.464,-0.311,-0.108,0.186,0.488,-0.115,0.044,0.037,-0.062,0.0
