,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.088,0.225,-0.263,0.09,0.311,-0.427,0.625,0.156,0.072
AAPL,0.088,0.0,-0.461,0.492,0.051,-0.299,0.034,0.672,-0.497,-0.489
AMD,0.225,-0.461,0.0,-0.616,0.294,0.715,0.238,-0.126,0.657,0.747
AMZN,-0.263,0.492,-0.616,0.0,-0.079,-0.627,-0.196,0.072,-0.543,-0.708
GOOGL,0.09,0.051,0.294,-0.079,0.0,0.294,-0.0,-0.009,0.283,0.175
INTC,0.311,-0.299,0.715,-0.627,0.294,0.0,0.442,-0.082,0.677,0.845
MARA,-0.427,0.034,0.238,-0.196,-0.0,0.442,0.0,-0.193,0.256,0.572
NVDA,0.625,0.672,-0.126,0.072,-0.009,-0.082,-0.193,0.0,-0.301,-0.286
PLUG,0.156,-0.497,0.657,-0.543,0.283,0.677,0.256,-0.301,0.0,0.756
TSLA,0.072,-0.489,0.747,-0.708,0.175,0.845,0.572,-0.286,0.756,0.0
