,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.638,-0.705,-0.625,-0.701,-0.661,0.076,-0.082,0.16,-0.725
AAPL,-0.638,0.0,0.875,0.695,0.77,0.878,-0.026,0.407,0.2,0.928
AMD,-0.705,0.875,0.0,0.651,0.779,0.954,-0.255,0.335,0.227,0.861
AMZN,-0.625,0.695,0.651,0.0,0.92,0.617,0.222,-0.186,-0.341,0.859
GOOGL,-0.701,0.77,0.779,0.92,0.0,0.757,-0.058,-0.063,-0.249,0.889
INTC,-0.661,0.878,0.954,0.617,0.757,0.0,-0.259,0.392,0.213,0.841
MARA,0.076,-0.026,-0.255,0.222,-0.058,-0.259,0.0,-0.235,-0.259,0.056
NVDA,-0.082,0.407,0.335,-0.186,-0.063,0.392,-0.235,0.0,0.493,0.186
PLUG,0.16,0.2,0.227,-0.341,-0.249,0.213,-0.259,0.493,0.0,-0.082
TSLA,-0.725,0.928,0.861,0.859,0.889,0.841,0.056,0.186,-0.082,0.0
