,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.536,0.421,-0.24,-0.107,0.125,0.48,-0.699,0.484,-0.212
AAPL,-0.536,0.0,-0.752,0.522,0.533,0.246,-0.311,0.895,-0.782,0.637
AMD,0.421,-0.752,0.0,-0.368,-0.281,0.003,0.481,-0.666,0.664,-0.364
AMZN,-0.24,0.522,-0.368,0.0,0.842,0.404,-0.245,0.521,-0.713,0.149
GOOGL,-0.107,0.533,-0.281,0.842,0.0,0.497,-0.018,0.496,-0.636,0.206
INTC,0.125,0.246,0.003,0.404,0.497,0.0,-0.077,0.161,-0.207,0.09
MARA,0.48,-0.311,0.481,-0.245,-0.018,-0.077,0.0,-0.318,0.383,-0.036
NVDA,-0.699,0.895,-0.666,0.521,0.496,0.161,-0.318,0.0,-0.834,0.527
PLUG,0.484,-0.782,0.664,-0.713,-0.636,-0.207,0.383,-0.834,0.0,-0.5
TSLA,-0.212,0.637,-0.364,0.149,0.206,0.09,-0.036,0.527,-0.5,0.0
