,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.487,0.721,0.935,0.857,-0.482,0.784,0.365,0.811,0.89
AAPL,-0.487,0.0,0.031,-0.544,-0.415,0.902,-0.511,0.463,-0.431,-0.288
AMD,0.721,0.031,0.0,0.756,0.836,0.062,0.699,0.642,0.657,0.857
AMZN,0.935,-0.544,0.756,0.0,0.915,-0.49,0.895,0.291,0.85,0.901
GOOGL,0.857,-0.415,0.836,0.915,0.0,-0.444,0.842,0.216,0.84,0.934
INTC,-0.482,0.902,0.062,-0.49,-0.444,0.0,-0.413,0.531,-0.41,-0.301
MARA,0.784,-0.511,0.699,0.895,0.842,-0.413,0.0,0.234,0.797,0.871
NVDA,0.365,0.463,0.642,0.291,0.216,0.531,0.234,0.0,0.186,0.39
PLUG,0.811,-0.431,0.657,0.85,0.84,-0.41,0.797,0.186,0.0,0.861
TSLA,0.89,-0.288,0.857,0.901,0.934,-0.301,0.871,0.39,0.861,0.0
