,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.647,0.554,0.215,0.515,-0.282,0.662,0.204,0.798,0.725
AAPL,-0.647,0.0,-0.382,-0.107,-0.37,0.348,-0.498,-0.237,-0.604,-0.469
AMD,0.554,-0.382,0.0,0.145,0.709,0.151,0.871,0.431,0.768,0.816
AMZN,0.215,-0.107,0.145,0.0,0.635,-0.713,0.3,-0.492,0.225,0.408
GOOGL,0.515,-0.37,0.709,0.635,0.0,-0.442,0.752,-0.201,0.674,0.831
INTC,-0.282,0.348,0.151,-0.713,-0.442,0.0,-0.17,0.633,-0.115,-0.241
MARA,0.662,-0.498,0.871,0.3,0.752,-0.17,0.0,0.281,0.873,0.935
NVDA,0.204,-0.237,0.431,-0.492,-0.201,0.633,0.281,0.0,0.295,0.11
PLUG,0.798,-0.604,0.768,0.225,0.674,-0.115,0.873,0.295,0.0,0.906
TSLA,0.725,-0.469,0.816,0.408,0.831,-0.241,0.935,0.11,0.906,0.0
