,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.147,-0.175,-0.217,-0.14,0.036,0.119,-0.269,-0.333,-0.282
AAPL,-0.147,0.0,0.771,0.937,0.957,0.817,-0.861,0.947,0.723,0.93
AMD,-0.175,0.771,0.0,0.794,0.708,0.711,-0.429,0.758,0.381,0.658
AMZN,-0.217,0.937,0.794,0.0,0.969,0.809,-0.806,0.936,0.753,0.931
GOOGL,-0.14,0.957,0.708,0.969,0.0,0.832,-0.881,0.942,0.77,0.931
INTC,0.036,0.817,0.711,0.809,0.832,0.0,-0.675,0.855,0.572,0.761
MARA,0.119,-0.861,-0.429,-0.806,-0.881,-0.675,0.0,-0.825,-0.736,-0.88
NVDA,-0.269,0.947,0.758,0.936,0.942,0.855,-0.825,0.0,0.761,0.929
PLUG,-0.333,0.723,0.381,0.753,0.77,0.572,-0.736,0.761,0.0,0.81
TSLA,-0.282,0.93,0.658,0.931,0.931,0.761,-0.88,0.929,0.81,0.0
