,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.333,-0.217,0.476,0.259,-0.121,0.401,0.139,0.448,-0.3
AAPL,0.333,0.0,0.094,0.103,0.242,0.016,0.109,0.135,-0.228,0.084
AMD,-0.217,0.094,0.0,-0.796,0.771,-0.457,0.64,0.507,-0.256,0.884
AMZN,0.476,0.103,-0.796,0.0,-0.545,0.462,-0.215,-0.042,0.514,-0.71
GOOGL,0.259,0.242,0.771,-0.545,0.0,-0.739,0.701,0.269,-0.275,0.527
INTC,-0.121,0.016,-0.457,0.462,-0.739,0.0,-0.366,0.234,0.439,-0.132
MARA,0.401,0.109,0.64,-0.215,0.701,-0.366,0.0,0.646,0.263,0.555
NVDA,0.139,0.135,0.507,-0.042,0.269,0.234,0.646,0.0,0.428,0.616
PLUG,0.448,-0.228,-0.256,0.514,-0.275,0.439,0.263,0.428,0.0,-0.125
TSLA,-0.3,0.084,0.884,-0.71,0.527,-0.132,0.555,0.616,-0.125,0.0
