,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.763,-0.414,0.566,-0.201,0.662,-0.216,-0.931,0.295,-0.067
AAPL,-0.763,0.0,0.529,-0.365,0.514,-0.197,0.429,0.79,-0.268,0.191
AMD,-0.414,0.529,0.0,-0.424,0.759,0.166,0.768,0.473,-0.177,0.408
AMZN,0.566,-0.365,-0.424,0.0,-0.09,0.353,-0.345,-0.474,-0.178,-0.23
GOOGL,-0.201,0.514,0.759,-0.09,0.0,0.336,0.799,0.319,-0.171,0.422
INTC,0.662,-0.197,0.166,0.353,0.336,0.0,0.242,-0.637,0.164,0.217
MARA,-0.216,0.429,0.768,-0.345,0.799,0.242,0.0,0.271,-0.185,0.434
NVDA,-0.931,0.79,0.473,-0.474,0.319,-0.637,0.271,0.0,-0.316,-0.007
PLUG,0.295,-0.268,-0.177,-0.178,-0.171,0.164,-0.185,-0.316,0.0,0.165
TSLA,-0.067,0.191,0.408,-0.23,0.422,0.217,0.434,-0.007,0.165,0.0
