,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.933,-0.644,-0.956,-0.841,0.465,-0.745,-0.858,-0.005,-0.529
AAPL,-0.933,0.0,0.745,0.935,0.846,-0.548,0.683,0.909,0.188,0.65
AMD,-0.644,0.745,0.0,0.694,0.557,-0.702,0.371,0.814,0.246,0.739
AMZN,-0.956,0.935,0.694,0.0,0.808,-0.521,0.754,0.853,0.008,0.534
GOOGL,-0.841,0.846,0.557,0.808,0.0,-0.204,0.662,0.816,0.261,0.509
INTC,0.465,-0.548,-0.702,-0.521,-0.204,0.0,-0.028,-0.572,-0.28,-0.536
MARA,-0.745,0.683,0.371,0.754,0.662,-0.028,0.0,0.58,-0.329,0.324
NVDA,-0.858,0.909,0.814,0.853,0.816,-0.572,0.58,0.0,0.232,0.529
PLUG,-0.005,0.188,0.246,0.008,0.261,-0.28,-0.329,0.232,0.0,0.43
TSLA,-0.529,0.65,0.739,0.534,0.509,-0.536,0.324,0.529,0.43,0.0
