,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.828,0.744,0.397,0.639,0.529,-0.379,0.88,0.818,0.854
AAPL,0.828,0.0,0.883,0.551,0.692,0.646,-0.377,0.906,0.669,0.752
AMD,0.744,0.883,0.0,0.758,0.446,0.82,-0.105,0.843,0.441,0.515
AMZN,0.397,0.551,0.758,0.0,-0.024,0.95,0.174,0.477,0.009,0.071
GOOGL,0.639,0.692,0.446,-0.024,0.0,0.102,-0.61,0.595,0.74,0.781
INTC,0.529,0.646,0.82,0.95,0.102,0.0,-0.045,0.559,0.188,0.241
MARA,-0.379,-0.377,-0.105,0.174,-0.61,-0.045,0.0,-0.2,-0.568,-0.56
NVDA,0.88,0.906,0.843,0.477,0.595,0.559,-0.2,0.0,0.676,0.769
PLUG,0.818,0.669,0.441,0.009,0.74,0.188,-0.568,0.676,0.0,0.966
TSLA,0.854,0.752,0.515,0.071,0.781,0.241,-0.56,0.769,0.966,0.0
