,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.453,0.571,0.551,0.582,-0.423,0.139,0.585,0.498,-0.683
AAPL,0.453,0.0,0.556,0.002,0.778,0.388,-0.434,0.175,-0.196,-0.145
AMD,0.571,0.556,0.0,0.459,0.572,-0.25,-0.543,0.651,0.214,-0.754
AMZN,0.551,0.002,0.459,0.0,0.01,-0.7,0.046,0.917,0.707,-0.72
GOOGL,0.582,0.778,0.572,0.01,0.0,0.139,-0.214,0.148,-0.187,-0.269
INTC,-0.423,0.388,-0.25,-0.7,0.139,0.0,-0.183,-0.669,-0.676,0.71
MARA,0.139,-0.434,-0.543,0.046,-0.214,-0.183,0.0,-0.183,0.286,0.257
NVDA,0.585,0.175,0.651,0.917,0.148,-0.669,-0.183,0.0,0.654,-0.835
PLUG,0.498,-0.196,0.214,0.707,-0.187,-0.676,0.286,0.654,0.0,-0.615
TSLA,-0.683,-0.145,-0.754,-0.72,-0.269,0.71,0.257,-0.835,-0.615,0.0
