,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.126,-0.158,-0.131,-0.024,0.247,-0.551,0.042,-0.327,0.086
AAPL,-0.126,0.0,0.961,0.936,0.914,0.47,0.505,0.731,0.577,0.616
AMD,-0.158,0.961,0.0,0.95,0.903,0.521,0.505,0.715,0.582,0.574
AMZN,-0.131,0.936,0.95,0.0,0.959,0.493,0.507,0.658,0.524,0.499
GOOGL,-0.024,0.914,0.903,0.959,0.0,0.606,0.432,0.714,0.486,0.536
INTC,0.247,0.47,0.521,0.493,0.606,0.0,0.02,0.777,0.286,0.564
MARA,-0.551,0.505,0.505,0.507,0.432,0.02,0.0,0.097,0.766,0.327
NVDA,0.042,0.731,0.715,0.658,0.714,0.777,0.097,0.0,0.415,0.664
PLUG,-0.327,0.577,0.582,0.524,0.486,0.286,0.766,0.415,0.0,0.618
TSLA,0.086,0.616,0.574,0.499,0.536,0.564,0.327,0.664,0.618,0.0
