,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.871,0.548,0.36,0.496,-0.113,-0.349,0.911,-0.477,-0.043
AAPL,0.871,0.0,0.609,0.449,0.615,-0.074,-0.235,0.9,-0.458,0.007
AMD,0.548,0.609,0.0,0.407,0.715,0.043,0.12,0.547,-0.514,0.424
AMZN,0.36,0.449,0.407,0.0,0.654,-0.503,-0.389,0.296,-0.615,-0.3
GOOGL,0.496,0.615,0.715,0.654,0.0,-0.224,-0.161,0.483,-0.681,0.11
INTC,-0.113,-0.074,0.043,-0.503,-0.224,0.0,0.725,-0.112,0.501,0.68
MARA,-0.349,-0.235,0.12,-0.389,-0.161,0.725,0.0,-0.266,0.322,0.786
NVDA,0.911,0.9,0.547,0.296,0.483,-0.112,-0.266,0.0,-0.475,-0.045
PLUG,-0.477,-0.458,-0.514,-0.615,-0.681,0.501,0.322,-0.475,0.0,0.219
TSLA,-0.043,0.007,0.424,-0.3,0.11,0.68,0.786,-0.045,0.219,0.0
