,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.876,0.866,0.913,0.762,0.432,0.491,0.869,0.415,0.897
AAPL,0.876,0.0,0.86,0.805,0.651,0.166,0.258,0.918,0.187,0.795
AMD,0.866,0.86,0.0,0.772,0.541,0.063,0.278,0.963,0.29,0.831
AMZN,0.913,0.805,0.772,0.0,0.761,0.604,0.405,0.799,0.539,0.905
GOOGL,0.762,0.651,0.541,0.761,0.0,0.654,0.606,0.531,0.571,0.799
INTC,0.432,0.166,0.063,0.604,0.654,0.0,0.476,0.09,0.709,0.519
MARA,0.491,0.258,0.278,0.405,0.606,0.476,0.0,0.252,0.538,0.483
NVDA,0.869,0.918,0.963,0.799,0.531,0.09,0.252,0.0,0.248,0.808
PLUG,0.415,0.187,0.29,0.539,0.571,0.709,0.538,0.248,0.0,0.673
TSLA,0.897,0.795,0.831,0.905,0.799,0.519,0.483,0.808,0.673,0.0
