,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.86,-0.799,-0.847,-0.714,0.215,-0.432,-0.713,-0.807,-0.818
AAPL,-0.86,0.0,0.94,0.907,0.657,-0.145,0.442,0.788,0.976,0.959
AMD,-0.799,0.94,0.0,0.918,0.625,0.101,0.579,0.929,0.928,0.949
AMZN,-0.847,0.907,0.918,0.0,0.697,0.012,0.534,0.879,0.877,0.957
GOOGL,-0.714,0.657,0.625,0.697,0.0,0.176,0.605,0.578,0.58,0.626
INTC,0.215,-0.145,0.101,0.012,0.176,0.0,0.509,0.314,-0.164,-0.073
MARA,-0.432,0.442,0.579,0.534,0.605,0.509,0.0,0.672,0.384,0.468
NVDA,-0.713,0.788,0.929,0.879,0.578,0.314,0.672,0.0,0.758,0.841
PLUG,-0.807,0.976,0.928,0.877,0.58,-0.164,0.384,0.758,0.0,0.948
TSLA,-0.818,0.959,0.949,0.957,0.626,-0.073,0.468,0.841,0.948,0.0
