,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.461,0.507,0.58,-0.499,-0.032,0.809,-0.754,0.758,-0.164
AAPL,-0.461,0.0,0.186,0.313,0.952,0.74,0.023,0.713,-0.099,0.849
AMD,0.507,0.186,0.0,0.821,0.134,0.621,0.657,-0.166,0.587,0.287
AMZN,0.58,0.313,0.821,0.0,0.246,0.719,0.798,-0.236,0.609,0.444
GOOGL,-0.499,0.952,0.134,0.246,0.0,0.666,0.002,0.744,-0.147,0.815
INTC,-0.032,0.74,0.621,0.719,0.666,0.0,0.406,0.218,0.222,0.704
MARA,0.809,0.023,0.657,0.798,0.002,0.406,0.0,-0.507,0.786,0.293
NVDA,-0.754,0.713,-0.166,-0.236,0.744,0.218,-0.507,0.0,-0.443,0.527
PLUG,0.758,-0.099,0.587,0.609,-0.147,0.222,0.786,-0.443,0.0,0.191
TSLA,-0.164,0.849,0.287,0.444,0.815,0.704,0.293,0.527,0.191,0.0
