,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.779,0.534,0.701,0.304,0.723,0.246,0.49,0.63,0.768
AAPL,0.779,0.0,0.741,0.91,0.528,0.788,0.323,0.794,0.676,0.895
AMD,0.534,0.741,0.0,0.829,0.67,0.411,0.147,0.948,0.717,0.805
AMZN,0.701,0.91,0.829,0.0,0.696,0.682,0.331,0.846,0.717,0.889
GOOGL,0.304,0.528,0.67,0.696,0.0,0.234,0.234,0.656,0.443,0.502
INTC,0.723,0.788,0.411,0.682,0.234,0.0,0.427,0.434,0.651,0.756
MARA,0.246,0.323,0.147,0.331,0.234,0.427,0.0,0.214,0.279,0.249
NVDA,0.49,0.794,0.948,0.846,0.656,0.434,0.214,0.0,0.629,0.774
PLUG,0.63,0.676,0.717,0.717,0.443,0.651,0.279,0.629,0.0,0.884
TSLA,0.768,0.895,0.805,0.889,0.502,0.756,0.249,0.774,0.884,0.0
