,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.167,0.119,0.257,-0.045,0.737,0.81,0.185,-0.216,0.348
AAPL,0.167,0.0,0.854,0.659,0.424,0.307,0.306,0.863,0.531,0.715
AMD,0.119,0.854,0.0,0.517,0.306,0.119,0.251,0.894,0.787,0.785
AMZN,0.257,0.659,0.517,0.0,0.24,0.674,0.482,0.761,0.258,0.737
GOOGL,-0.045,0.424,0.306,0.24,0.0,0.154,0.089,0.16,0.317,0.179
INTC,0.737,0.307,0.119,0.674,0.154,0.0,0.77,0.351,-0.191,0.467
MARA,0.81,0.306,0.251,0.482,0.089,0.77,0.0,0.32,0.076,0.615
NVDA,0.185,0.863,0.894,0.761,0.16,0.351,0.32,0.0,0.558,0.815
PLUG,-0.216,0.531,0.787,0.258,0.317,-0.191,0.076,0.558,0.0,0.634
TSLA,0.348,0.715,0.785,0.737,0.179,0.467,0.615,0.815,0.634,0.0
