,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.946,-0.446,0.762,-0.595,0.206,0.83,0.517,0.315,0.742
AAPL,0.946,0.0,-0.542,0.862,-0.593,0.194,0.856,0.596,0.205,0.76
AMD,-0.446,-0.542,0.0,-0.572,0.778,0.162,-0.744,-0.294,0.492,-0.198
AMZN,0.762,0.862,-0.572,0.0,-0.496,0.102,0.751,0.502,0.051,0.571
GOOGL,-0.595,-0.593,0.778,-0.496,0.0,0.191,-0.732,-0.113,0.378,-0.236
INTC,0.206,0.194,0.162,0.102,0.191,0.0,-0.16,0.688,0.52,0.344
MARA,0.83,0.856,-0.744,0.751,-0.732,-0.16,0.0,0.4,-0.073,0.643
NVDA,0.517,0.596,-0.294,0.502,-0.113,0.688,0.4,0.0,0.373,0.753
PLUG,0.315,0.205,0.492,0.051,0.378,0.52,-0.073,0.373,0.0,0.475
TSLA,0.742,0.76,-0.198,0.571,-0.236,0.344,0.643,0.753,0.475,0.0
