,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.83,-0.173,0.666,0.749,0.222,0.427,-0.024,0.686,0.627
AAPL,0.83,0.0,-0.451,0.824,0.875,0.048,0.374,-0.179,0.914,0.742
AMD,-0.173,-0.451,0.0,-0.182,-0.096,0.781,0.347,0.874,-0.404,0.075
AMZN,0.666,0.824,-0.182,0.0,0.918,0.22,0.284,0.185,0.888,0.85
GOOGL,0.749,0.875,-0.096,0.918,0.0,0.376,0.5,0.242,0.889,0.901
INTC,0.222,0.048,0.781,0.22,0.376,0.0,0.416,0.821,0.036,0.425
MARA,0.427,0.374,0.347,0.284,0.5,0.416,0.0,0.404,0.375,0.536
NVDA,-0.024,-0.179,0.874,0.185,0.242,0.821,0.404,0.0,-0.027,0.409
PLUG,0.686,0.914,-0.404,0.888,0.889,0.036,0.375,-0.027,0.0,0.84
TSLA,0.627,0.742,0.075,0.85,0.901,0.425,0.536,0.409,0.84,0.0
