,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.301,0.615,0.24,0.152,0.428,0.308,0.479,0.595,0.346
AAPL,0.301,0.0,0.74,0.96,0.937,0.923,0.905,0.898,0.749,0.731
AMD,0.615,0.74,0.0,0.691,0.604,0.846,0.604,0.936,0.843,0.574
AMZN,0.24,0.96,0.691,0.0,0.935,0.899,0.889,0.863,0.752,0.645
GOOGL,0.152,0.937,0.604,0.935,0.0,0.897,0.913,0.805,0.728,0.751
INTC,0.428,0.923,0.846,0.899,0.897,0.0,0.879,0.949,0.879,0.737
MARA,0.308,0.905,0.604,0.889,0.913,0.879,0.0,0.783,0.737,0.735
NVDA,0.479,0.898,0.936,0.863,0.805,0.949,0.783,0.0,0.88,0.654
PLUG,0.595,0.749,0.843,0.752,0.728,0.879,0.737,0.88,0.0,0.62
TSLA,0.346,0.731,0.574,0.645,0.751,0.737,0.735,0.654,0.62,0.0
