,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.65,0.576,-0.046,0.2,0.679,0.192,0.007,0.346,0.769
AAPL,0.65,0.0,0.939,0.504,0.047,0.613,0.728,0.332,0.467,0.816
AMD,0.576,0.939,0.0,0.542,0.161,0.706,0.629,0.502,0.287,0.746
AMZN,-0.046,0.504,0.542,0.0,0.136,0.204,0.617,0.576,0.169,0.38
GOOGL,0.2,0.047,0.161,0.136,0.0,0.577,-0.394,0.594,-0.672,-0.061
INTC,0.679,0.613,0.706,0.204,0.577,0.0,0.058,0.398,-0.177,0.437
MARA,0.192,0.728,0.629,0.617,-0.394,0.058,0.0,0.157,0.69,0.61
NVDA,0.007,0.332,0.502,0.576,0.594,0.398,0.157,0.0,-0.29,0.177
PLUG,0.346,0.467,0.287,0.169,-0.672,-0.177,0.69,-0.29,0.0,0.643
TSLA,0.769,0.816,0.746,0.38,-0.061,0.437,0.61,0.177,0.643,0.0
