,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.294,0.29,0.268,-0.608,-0.445,0.672,-0.576,0.816,-0.431
AAPL,-0.294,0.0,0.255,0.359,0.814,0.441,0.123,0.719,0.037,0.789
AMD,0.29,0.255,0.0,0.75,0.186,0.476,0.536,-0.006,0.514,0.215
AMZN,0.268,0.359,0.75,0.0,0.359,0.656,0.676,-0.099,0.488,0.423
GOOGL,-0.608,0.814,0.186,0.359,0.0,0.707,0.013,0.703,-0.259,0.868
INTC,-0.445,0.441,0.476,0.656,0.707,0.0,0.206,0.19,-0.094,0.687
MARA,0.672,0.123,0.536,0.676,0.013,0.206,0.0,-0.38,0.771,0.163
NVDA,-0.576,0.719,-0.006,-0.099,0.703,0.19,-0.38,0.0,-0.344,0.624
PLUG,0.816,0.037,0.514,0.488,-0.259,-0.094,0.771,-0.344,0.0,-0.047
TSLA,-0.431,0.789,0.215,0.423,0.868,0.687,0.163,0.624,-0.047,0.0
