,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.708,-0.551,0.867,0.667,-0.845,-0.518,-0.041,0.814,0.685
AAPL,0.708,0.0,-0.762,0.85,0.898,-0.858,-0.791,-0.271,0.579,0.895
AMD,-0.551,-0.762,0.0,-0.625,-0.839,0.777,0.769,0.737,-0.482,-0.845
AMZN,0.867,0.85,-0.625,0.0,0.844,-0.863,-0.525,-0.206,0.716,0.866
GOOGL,0.667,0.898,-0.839,0.844,0.0,-0.81,-0.708,-0.506,0.523,0.955
INTC,-0.845,-0.858,0.777,-0.863,-0.81,0.0,0.732,0.311,-0.584,-0.832
MARA,-0.518,-0.791,0.769,-0.525,-0.708,0.732,0.0,0.315,-0.376,-0.657
NVDA,-0.041,-0.271,0.737,-0.206,-0.506,0.311,0.315,0.0,-0.095,-0.551
PLUG,0.814,0.579,-0.482,0.716,0.523,-0.584,-0.376,-0.095,0.0,0.552
TSLA,0.685,0.895,-0.845,0.866,0.955,-0.832,-0.657,-0.551,0.552,0.0
