,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.387,-0.15,0.379,0.323,-0.197,0.272,0.164,0.489,-0.196
AAPL,0.387,0.0,0.186,0.067,0.292,-0.064,0.252,0.315,0.042,0.215
AMD,-0.15,0.186,0.0,-0.829,0.8,-0.278,0.693,0.859,0.095,0.931
AMZN,0.379,0.067,-0.829,0.0,-0.546,0.039,-0.637,-0.614,-0.113,-0.897
GOOGL,0.323,0.292,0.8,-0.546,0.0,-0.562,0.809,0.771,0.336,0.698
INTC,-0.197,-0.064,-0.278,0.039,-0.562,0.0,-0.204,-0.171,0.108,-0.096
MARA,0.272,0.252,0.693,-0.637,0.809,-0.204,0.0,0.748,0.473,0.731
NVDA,0.164,0.315,0.859,-0.614,0.771,-0.171,0.748,0.0,0.287,0.795
PLUG,0.489,0.042,0.095,-0.113,0.336,0.108,0.473,0.287,0.0,0.168
TSLA,-0.196,0.215,0.931,-0.897,0.698,-0.096,0.731,0.795,0.168,0.0
