,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.245,0.623,-0.037,-0.551,0.135,-0.742,0.359,0.665,0.595
AAPL,-0.245,0.0,-0.613,0.914,0.31,0.625,0.623,0.542,-0.477,-0.315
AMD,0.623,-0.613,0.0,-0.471,-0.392,-0.377,-0.681,0.038,0.919,0.749
AMZN,-0.037,0.914,-0.471,0.0,0.185,0.631,0.469,0.564,-0.346,-0.212
GOOGL,-0.551,0.31,-0.392,0.185,0.0,0.281,0.539,-0.06,-0.562,-0.428
INTC,0.135,0.625,-0.377,0.631,0.281,0.0,0.321,0.38,-0.321,-0.014
MARA,-0.742,0.623,-0.681,0.469,0.539,0.321,0.0,0.172,-0.694,-0.448
NVDA,0.359,0.542,0.038,0.564,-0.06,0.38,0.172,0.0,0.053,0.091
PLUG,0.665,-0.477,0.919,-0.346,-0.562,-0.321,-0.694,0.053,0.0,0.839
TSLA,0.595,-0.315,0.749,-0.212,-0.428,-0.014,-0.448,0.091,0.839,0.0
