,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.174,0.073,0.206,0.336,0.114,0.212,-0.01,-0.192,-0.093
AAPL,0.174,0.0,0.973,0.965,0.94,0.551,0.851,0.787,0.431,0.412
AMD,0.073,0.973,0.0,0.942,0.896,0.577,0.836,0.777,0.466,0.419
AMZN,0.206,0.965,0.942,0.0,0.968,0.52,0.796,0.722,0.29,0.27
GOOGL,0.336,0.94,0.896,0.968,0.0,0.586,0.782,0.731,0.261,0.272
INTC,0.114,0.551,0.577,0.52,0.586,0.0,0.43,0.789,0.402,0.526
MARA,0.212,0.851,0.836,0.796,0.782,0.43,0.0,0.598,0.587,0.568
NVDA,-0.01,0.787,0.777,0.722,0.731,0.789,0.598,0.0,0.505,0.538
PLUG,-0.192,0.431,0.466,0.29,0.261,0.402,0.587,0.505,0.0,0.774
TSLA,-0.093,0.412,0.419,0.27,0.272,0.526,0.568,0.538,0.774,0.0
