,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.91,0.907,0.881,0.928,0.817,0.67,0.906,-0.596,0.933
AAPL,0.91,0.0,0.956,0.922,0.975,0.884,0.689,0.963,-0.814,0.877
AMD,0.907,0.956,0.0,0.966,0.948,0.822,0.672,0.951,-0.716,0.864
AMZN,0.881,0.922,0.966,0.0,0.926,0.801,0.676,0.898,-0.685,0.849
GOOGL,0.928,0.975,0.948,0.926,0.0,0.908,0.743,0.924,-0.761,0.908
INTC,0.817,0.884,0.822,0.801,0.908,0.0,0.845,0.779,-0.737,0.834
MARA,0.67,0.689,0.672,0.676,0.743,0.845,0.0,0.568,-0.606,0.693
NVDA,0.906,0.963,0.951,0.898,0.924,0.779,0.568,0.0,-0.737,0.856
PLUG,-0.596,-0.814,-0.716,-0.685,-0.761,-0.737,-0.606,-0.737,0.0,-0.612
TSLA,0.933,0.877,0.864,0.849,0.908,0.834,0.693,0.856,-0.612,0.0
