,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.795,-0.34,0.567,-0.671,-0.452,0.893,0.08,0.436,0.627
AAPL,0.795,0.0,-0.456,0.779,-0.522,-0.479,0.749,0.061,0.071,0.585
AMD,-0.34,-0.456,0.0,-0.504,0.772,0.636,-0.616,0.105,0.555,-0.019
AMZN,0.567,0.779,-0.504,0.0,-0.441,-0.506,0.609,-0.074,-0.081,0.315
GOOGL,-0.671,-0.522,0.772,-0.441,0.0,0.616,-0.789,0.217,0.148,-0.15
INTC,-0.452,-0.479,0.636,-0.506,0.616,0.0,-0.659,0.306,0.192,-0.292
MARA,0.893,0.749,-0.616,0.609,-0.789,-0.659,0.0,0.135,0.194,0.634
NVDA,0.08,0.061,0.105,-0.074,0.217,0.306,0.135,0.0,0.313,0.485
PLUG,0.436,0.071,0.555,-0.081,0.148,0.192,0.194,0.313,0.0,0.487
TSLA,0.627,0.585,-0.019,0.315,-0.15,-0.292,0.634,0.485,0.487,0.0
