,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.561,0.144,0.086,-0.351,0.305,-0.574,-0.471,0.431,-0.133
AAPL,-0.561,0.0,-0.292,0.122,0.932,0.302,0.814,0.837,-0.214,0.76
AMD,0.144,-0.292,0.0,0.589,-0.392,0.242,-0.097,0.077,0.635,-0.003
AMZN,0.086,0.122,0.589,0.0,0.079,0.425,0.263,0.353,0.365,0.326
GOOGL,-0.351,0.932,-0.392,0.079,0.0,0.451,0.684,0.72,-0.152,0.757
INTC,0.305,0.302,0.242,0.425,0.451,0.0,0.176,0.358,0.515,0.589
MARA,-0.574,0.814,-0.097,0.263,0.684,0.176,0.0,0.833,-0.145,0.609
NVDA,-0.471,0.837,0.077,0.353,0.72,0.358,0.833,0.0,-0.08,0.751
PLUG,0.431,-0.214,0.635,0.365,-0.152,0.515,-0.145,-0.08,0.0,0.175
TSLA,-0.133,0.76,-0.003,0.326,0.757,0.589,0.609,0.751,0.175,0.0
