,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.27,0.787,0.775,-0.344,0.461,0.881,-0.672,0.803,0.135
AAPL,-0.27,0.0,0.063,0.259,0.935,0.625,0.102,0.682,-0.011,0.812
AMD,0.787,0.063,0.0,0.88,-0.028,0.633,0.768,-0.235,0.817,0.34
AMZN,0.775,0.259,0.88,0.0,0.159,0.855,0.857,-0.272,0.748,0.515
GOOGL,-0.344,0.935,-0.028,0.159,0.0,0.506,0.032,0.716,-0.114,0.733
INTC,0.461,0.625,0.633,0.855,0.506,0.0,0.678,0.028,0.479,0.7
MARA,0.881,0.102,0.768,0.857,0.032,0.678,0.0,-0.473,0.788,0.441
NVDA,-0.672,0.682,-0.235,-0.272,0.716,0.028,-0.473,0.0,-0.326,0.437
PLUG,0.803,-0.011,0.817,0.748,-0.114,0.479,0.788,-0.326,0.0,0.378
TSLA,0.135,0.812,0.34,0.515,0.733,0.7,0.441,0.437,0.378,0.0
