,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.484,0.214,-0.026,0.218,-0.022,-0.769,-0.086,-0.724,-0.758
AAPL,-0.484,0.0,-0.302,0.728,0.074,-0.284,0.409,-0.2,0.361,0.222
AMD,0.214,-0.302,0.0,-0.173,0.258,0.422,0.031,0.803,0.08,0.055
AMZN,-0.026,0.728,-0.173,0.0,0.047,-0.268,-0.091,-0.201,-0.163,-0.18
GOOGL,0.218,0.074,0.258,0.047,0.0,0.471,0.169,0.163,0.231,0.187
INTC,-0.022,-0.284,0.422,-0.268,0.471,0.0,0.3,0.338,0.264,0.524
MARA,-0.769,0.409,0.031,-0.091,0.169,0.3,0.0,0.167,0.962,0.893
NVDA,-0.086,-0.2,0.803,-0.201,0.163,0.338,0.167,0.0,0.228,0.204
PLUG,-0.724,0.361,0.08,-0.163,0.231,0.264,0.962,0.228,0.0,0.865
TSLA,-0.758,0.222,0.055,-0.18,0.187,0.524,0.893,0.204,0.865,0.0
