,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.171,0.583,0.503,0.48,0.234,0.618,0.613,0.34,0.337
AAPL,0.171,0.0,0.815,0.625,0.646,-0.442,0.787,0.749,0.698,0.778
AMD,0.583,0.815,0.0,0.627,0.744,-0.402,0.945,0.953,0.816,0.861
AMZN,0.503,0.625,0.627,0.0,0.592,0.151,0.624,0.552,0.288,0.329
GOOGL,0.48,0.646,0.744,0.592,0.0,-0.215,0.751,0.824,0.765,0.762
INTC,0.234,-0.442,-0.402,0.151,-0.215,0.0,-0.218,-0.447,-0.511,-0.647
MARA,0.618,0.787,0.945,0.624,0.751,-0.218,0.0,0.899,0.817,0.811
NVDA,0.613,0.749,0.953,0.552,0.824,-0.447,0.899,0.0,0.865,0.916
PLUG,0.34,0.698,0.816,0.288,0.765,-0.511,0.817,0.865,0.0,0.932
TSLA,0.337,0.778,0.861,0.329,0.762,-0.647,0.811,0.916,0.932,0.0
