,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.404,0.583,0.724,0.472,0.41,0.707,0.37,0.869,0.703
AAPL,0.404,0.0,0.812,0.779,0.794,0.828,0.603,0.83,0.544,-0.02
AMD,0.583,0.812,0.0,0.91,0.935,0.966,0.702,0.929,0.802,-0.029
AMZN,0.724,0.779,0.91,0.0,0.927,0.86,0.867,0.744,0.868,0.115
GOOGL,0.472,0.794,0.935,0.927,0.0,0.954,0.724,0.829,0.702,-0.21
INTC,0.41,0.828,0.966,0.86,0.954,0.0,0.602,0.919,0.669,-0.225
MARA,0.707,0.603,0.702,0.867,0.724,0.602,0.0,0.521,0.814,0.278
NVDA,0.37,0.83,0.929,0.744,0.829,0.919,0.521,0.0,0.622,-0.144
PLUG,0.869,0.544,0.802,0.868,0.702,0.669,0.814,0.622,0.0,0.429
TSLA,0.703,-0.02,-0.029,0.115,-0.21,-0.225,0.278,-0.144,0.429,0.0
