,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.668,0.254,0.613,0.359,-0.018,0.75,0.467,0.852,0.68
AAPL,0.668,0.0,0.636,0.972,0.513,-0.451,0.603,0.841,0.919,0.952
AMD,0.254,0.636,0.0,0.693,0.578,0.004,0.384,0.834,0.535,0.582
AMZN,0.613,0.972,0.693,0.0,0.533,-0.438,0.588,0.89,0.884,0.957
GOOGL,0.359,0.513,0.578,0.533,0.0,0.279,0.367,0.518,0.446,0.501
INTC,-0.018,-0.451,0.004,-0.438,0.279,0.0,-0.025,-0.301,-0.27,-0.447
MARA,0.75,0.603,0.384,0.588,0.367,-0.025,0.0,0.486,0.716,0.679
NVDA,0.467,0.841,0.834,0.89,0.518,-0.301,0.486,0.0,0.737,0.812
PLUG,0.852,0.919,0.535,0.884,0.446,-0.27,0.716,0.737,0.0,0.888
TSLA,0.68,0.952,0.582,0.957,0.501,-0.447,0.679,0.812,0.888,0.0
