,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.709,0.51,0.602,0.534,-0.105,-0.08,0.397,-0.257,0.473
AAPL,0.709,0.0,0.732,0.741,0.644,-0.189,-0.219,0.654,-0.18,0.742
AMD,0.51,0.732,0.0,0.914,0.846,-0.494,-0.302,0.926,-0.086,0.914
AMZN,0.602,0.741,0.914,0.0,0.945,-0.473,-0.354,0.769,-0.297,0.839
GOOGL,0.534,0.644,0.846,0.945,0.0,-0.589,-0.455,0.657,-0.371,0.745
INTC,-0.105,-0.189,-0.494,-0.473,-0.589,0.0,0.56,-0.362,0.48,-0.231
MARA,-0.08,-0.219,-0.302,-0.354,-0.455,0.56,0.0,-0.207,0.446,-0.197
NVDA,0.397,0.654,0.926,0.769,0.657,-0.362,-0.207,0.0,0.112,0.881
PLUG,-0.257,-0.18,-0.086,-0.297,-0.371,0.48,0.446,0.112,0.0,0.16
TSLA,0.473,0.742,0.914,0.839,0.745,-0.231,-0.197,0.881,0.16,0.0
