,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.114,0.474,0.733,0.616,0.063,-0.059,0.505,0.072,0.221
AAPL,0.114,0.0,0.782,0.342,0.613,0.869,0.191,0.674,0.821,0.849
AMD,0.474,0.782,0.0,0.807,0.902,0.629,-0.228,0.935,0.587,0.691
AMZN,0.733,0.342,0.807,0.0,0.866,0.159,-0.417,0.819,0.149,0.39
GOOGL,0.616,0.613,0.902,0.866,0.0,0.481,-0.202,0.92,0.343,0.668
INTC,0.063,0.869,0.629,0.159,0.481,0.0,0.258,0.524,0.808,0.792
MARA,-0.059,0.191,-0.228,-0.417,-0.202,0.258,0.0,-0.335,0.395,0.085
NVDA,0.505,0.674,0.935,0.819,0.92,0.524,-0.335,0.0,0.374,0.695
PLUG,0.072,0.821,0.587,0.149,0.343,0.808,0.395,0.374,0.0,0.582
TSLA,0.221,0.849,0.691,0.39,0.668,0.792,0.085,0.695,0.582,0.0
