,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.552,0.498,0.784,0.524,0.389,0.831,0.475,0.519,0.893
AAPL,0.552,0.0,0.96,0.913,0.948,0.956,0.585,0.967,-0.02,0.463
AMD,0.498,0.96,0.0,0.871,0.946,0.982,0.517,0.99,0.03,0.371
AMZN,0.784,0.913,0.871,0.0,0.915,0.838,0.791,0.849,0.167,0.644
GOOGL,0.524,0.948,0.946,0.915,0.0,0.956,0.591,0.933,-0.082,0.353
INTC,0.389,0.956,0.982,0.838,0.956,0.0,0.442,0.977,-0.102,0.252
MARA,0.831,0.585,0.517,0.791,0.591,0.442,0.0,0.496,0.332,0.818
NVDA,0.475,0.967,0.99,0.849,0.933,0.977,0.496,0.0,-0.022,0.368
PLUG,0.519,-0.02,0.03,0.167,-0.082,-0.102,0.332,-0.022,0.0,0.549
TSLA,0.893,0.463,0.371,0.644,0.353,0.252,0.818,0.368,0.549,0.0
