,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.774,0.095,-0.243,-0.188,0.7,0.621,0.638,-0.802,-0.004
AAPL,0.774,0.0,0.476,-0.273,-0.202,0.929,0.827,0.886,-0.638,0.343
AMD,0.095,0.476,0.0,0.044,-0.002,0.549,0.599,0.675,0.183,0.761
AMZN,-0.243,-0.273,0.044,0.0,0.88,-0.473,-0.013,-0.389,0.464,-0.117
GOOGL,-0.188,-0.202,-0.002,0.88,0.0,-0.36,-0.102,-0.415,0.435,-0.196
INTC,0.7,0.929,0.549,-0.473,-0.36,0.0,0.747,0.908,-0.585,0.404
MARA,0.621,0.827,0.599,-0.013,-0.102,0.747,0.0,0.812,-0.375,0.531
NVDA,0.638,0.886,0.675,-0.389,-0.415,0.908,0.812,0.0,-0.519,0.563
PLUG,-0.802,-0.638,0.183,0.464,0.435,-0.585,-0.375,-0.519,0.0,0.311
TSLA,-0.004,0.343,0.761,-0.117,-0.196,0.404,0.531,0.563,0.311,0.0
