,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.344,0.779,-0.235,-0.567,0.216,-0.751,0.358,0.789,0.614
AAPL,-0.344,0.0,-0.537,0.801,0.407,0.378,0.583,0.538,-0.409,-0.344
AMD,0.779,-0.537,0.0,-0.562,-0.531,0.161,-0.576,0.104,0.89,0.847
AMZN,-0.235,0.801,-0.562,0.0,0.288,0.102,0.299,0.394,-0.365,-0.547
GOOGL,-0.567,0.407,-0.531,0.288,0.0,0.33,0.565,-0.063,-0.686,-0.437
INTC,0.216,0.378,0.161,0.102,0.33,0.0,0.235,0.416,0.061,0.353
MARA,-0.751,0.583,-0.576,0.299,0.565,0.235,0.0,0.153,-0.646,-0.303
NVDA,0.358,0.538,0.104,0.394,-0.063,0.416,0.153,0.0,0.109,0.117
PLUG,0.789,-0.409,0.89,-0.365,-0.686,0.061,-0.646,0.109,0.0,0.817
TSLA,0.614,-0.344,0.847,-0.547,-0.437,0.353,-0.303,0.117,0.817,0.0
