,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.731,0.916,0.891,0.838,0.575,0.816,0.886,0.614,0.772
AAPL,0.731,0.0,0.891,0.782,0.925,0.939,0.902,0.865,0.84,0.934
AMD,0.916,0.891,0.0,0.854,0.915,0.771,0.891,0.914,0.747,0.854
AMZN,0.891,0.782,0.854,0.0,0.92,0.645,0.919,0.961,0.783,0.892
GOOGL,0.838,0.925,0.915,0.92,0.0,0.834,0.97,0.952,0.892,0.95
INTC,0.575,0.939,0.771,0.645,0.834,0.0,0.804,0.764,0.823,0.879
MARA,0.816,0.902,0.891,0.919,0.97,0.804,0.0,0.951,0.909,0.951
NVDA,0.886,0.865,0.914,0.961,0.952,0.764,0.951,0.0,0.825,0.93
PLUG,0.614,0.84,0.747,0.783,0.892,0.823,0.909,0.825,0.0,0.91
TSLA,0.772,0.934,0.854,0.892,0.95,0.879,0.951,0.93,0.91,0.0
