,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.675,0.586,-0.604,-0.636,-0.305,0.484,-0.56,0.804,-0.6
AAPL,-0.675,0.0,-0.808,0.568,0.579,0.396,-0.275,0.859,-0.757,0.671
AMD,0.586,-0.808,0.0,-0.455,-0.45,-0.3,0.402,-0.721,0.628,-0.479
AMZN,-0.604,0.568,-0.455,0.0,0.831,0.458,-0.385,0.5,-0.789,0.428
GOOGL,-0.636,0.579,-0.45,0.831,0.0,0.357,-0.371,0.422,-0.814,0.569
INTC,-0.305,0.396,-0.3,0.458,0.357,0.0,-0.366,0.323,-0.415,0.098
MARA,0.484,-0.275,0.402,-0.385,-0.371,-0.366,0.0,-0.085,0.47,-0.254
NVDA,-0.56,0.859,-0.721,0.5,0.422,0.323,-0.085,0.0,-0.705,0.497
PLUG,0.804,-0.757,0.628,-0.789,-0.814,-0.415,0.47,-0.705,0.0,-0.667
TSLA,-0.6,0.671,-0.479,0.428,0.569,0.098,-0.254,0.497,-0.667,0.0
