,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.275,0.288,0.633,0.284,0.583,0.209,0.47,0.753,0.044
AAPL,0.275,0.0,0.849,0.744,0.853,0.859,-0.46,0.788,0.587,-0.452
AMD,0.288,0.849,0.0,0.675,0.955,0.851,-0.735,0.956,0.457,-0.527
AMZN,0.633,0.744,0.675,0.0,0.678,0.828,-0.087,0.758,0.879,-0.051
GOOGL,0.284,0.853,0.955,0.678,0.0,0.854,-0.706,0.939,0.489,-0.58
INTC,0.583,0.859,0.851,0.828,0.854,0.0,-0.339,0.885,0.757,-0.397
MARA,0.209,-0.46,-0.735,-0.087,-0.706,-0.339,0.0,-0.613,0.187,0.699
NVDA,0.47,0.788,0.956,0.758,0.939,0.885,-0.613,0.0,0.578,-0.428
PLUG,0.753,0.587,0.457,0.879,0.489,0.757,0.187,0.578,0.0,-0.007
TSLA,0.044,-0.452,-0.527,-0.051,-0.58,-0.397,0.699,-0.428,-0.007,0.0
