,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.074,0.846,-0.698,-0.645,0.925,0.903,0.631,0.85,0.566
AAPL,-0.074,0.0,0.116,-0.115,-0.142,0.056,0.119,0.27,0.123,0.228
AMD,0.846,0.116,0.0,-0.636,-0.644,0.926,0.915,0.668,0.877,0.592
AMZN,-0.698,-0.115,-0.636,0.0,0.853,-0.76,-0.65,-0.538,-0.636,-0.168
GOOGL,-0.645,-0.142,-0.644,0.853,0.0,-0.717,-0.723,-0.562,-0.716,-0.284
INTC,0.925,0.056,0.926,-0.76,-0.717,0.0,0.929,0.609,0.87,0.521
MARA,0.903,0.119,0.915,-0.65,-0.723,0.929,0.0,0.669,0.951,0.672
NVDA,0.631,0.27,0.668,-0.538,-0.562,0.609,0.669,0.0,0.617,0.461
PLUG,0.85,0.123,0.877,-0.636,-0.716,0.87,0.951,0.617,0.0,0.67
TSLA,0.566,0.228,0.592,-0.168,-0.284,0.521,0.672,0.461,0.67,0.0
