,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.565,-0.225,-0.646,-0.525,-0.104,-0.324,-0.549,0.695,0.668
AAPL,-0.565,0.0,0.77,0.878,0.863,0.006,0.829,0.834,-0.105,-0.284
AMD,-0.225,0.77,0.0,0.602,0.8,0.081,0.891,0.74,0.308,-0.142
AMZN,-0.646,0.878,0.602,0.0,0.857,0.23,0.633,0.834,-0.356,-0.23
GOOGL,-0.525,0.863,0.8,0.857,0.0,0.263,0.78,0.874,-0.163,-0.273
INTC,-0.104,0.006,0.081,0.23,0.263,0.0,-0.097,0.293,-0.363,0.26
MARA,-0.324,0.829,0.891,0.633,0.78,-0.097,0.0,0.745,0.231,-0.327
NVDA,-0.549,0.834,0.74,0.834,0.874,0.293,0.745,0.0,-0.158,-0.317
PLUG,0.695,-0.105,0.308,-0.356,-0.163,-0.363,0.231,-0.158,0.0,0.358
TSLA,0.668,-0.284,-0.142,-0.23,-0.273,0.26,-0.327,-0.317,0.358,0.0
