,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.761,-0.262,-0.564,-0.654,0.306,0.529,-0.098,0.679,0.149
AAPL,-0.761,0.0,0.421,0.84,0.956,0.022,-0.52,0.327,-0.723,-0.021
AMD,-0.262,0.421,0.0,0.32,0.382,0.411,0.447,0.886,0.171,0.557
AMZN,-0.564,0.84,0.32,0.0,0.847,-0.005,-0.421,0.382,-0.606,-0.164
GOOGL,-0.654,0.956,0.382,0.847,0.0,0.112,-0.517,0.343,-0.697,-0.003
INTC,0.306,0.022,0.411,-0.005,0.112,0.0,0.498,0.602,0.33,0.601
MARA,0.529,-0.52,0.447,-0.421,-0.517,0.498,0.0,0.543,0.895,0.567
NVDA,-0.098,0.327,0.886,0.382,0.343,0.602,0.543,0.0,0.294,0.615
PLUG,0.679,-0.723,0.171,-0.606,-0.697,0.33,0.895,0.294,0.0,0.447
TSLA,0.149,-0.021,0.557,-0.164,-0.003,0.601,0.567,0.615,0.447,0.0
