,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.911,0.909,0.841,0.896,0.933,0.898,0.303,0.738,0.881
AAPL,0.911,0.0,0.924,0.903,0.949,0.971,0.895,0.537,0.823,0.89
AMD,0.909,0.924,0.0,0.953,0.95,0.961,0.929,0.328,0.862,0.907
AMZN,0.841,0.903,0.953,0.0,0.896,0.93,0.851,0.453,0.918,0.865
GOOGL,0.896,0.949,0.95,0.896,0.0,0.957,0.939,0.367,0.857,0.905
INTC,0.933,0.971,0.961,0.93,0.957,0.0,0.923,0.47,0.846,0.932
MARA,0.898,0.895,0.929,0.851,0.939,0.923,0.0,0.175,0.812,0.948
NVDA,0.303,0.537,0.328,0.453,0.367,0.47,0.175,0.0,0.393,0.303
PLUG,0.738,0.823,0.862,0.918,0.857,0.846,0.812,0.393,0.0,0.813
TSLA,0.881,0.89,0.907,0.865,0.905,0.932,0.948,0.303,0.813,0.0
