,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.554,0.519,0.548,0.76,-0.357,0.715,0.302,0.653,0.169
AAPL,0.554,0.0,0.923,0.957,0.899,-0.842,0.865,0.697,0.966,0.837
AMD,0.519,0.923,0.0,0.954,0.859,-0.841,0.724,0.808,0.893,0.872
AMZN,0.548,0.957,0.954,0.0,0.887,-0.912,0.766,0.733,0.913,0.864
GOOGL,0.76,0.899,0.859,0.887,0.0,-0.709,0.859,0.696,0.907,0.675
INTC,-0.357,-0.842,-0.841,-0.912,-0.709,0.0,-0.562,-0.529,-0.798,-0.811
MARA,0.715,0.865,0.724,0.766,0.859,-0.562,0.0,0.516,0.911,0.539
NVDA,0.302,0.697,0.808,0.733,0.696,-0.529,0.516,0.0,0.624,0.8
PLUG,0.653,0.966,0.893,0.913,0.907,-0.798,0.911,0.624,0.0,0.743
TSLA,0.169,0.837,0.872,0.864,0.675,-0.811,0.539,0.8,0.743,0.0
