,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.548,-0.269,-0.549,-0.017,-0.322,-0.674,0.372,0.594,-0.613
AAPL,-0.548,0.0,0.507,0.584,0.278,0.522,0.371,-0.002,-0.585,0.715
AMD,-0.269,0.507,0.0,0.754,0.624,0.798,0.504,0.562,0.084,0.403
AMZN,-0.549,0.584,0.754,0.0,0.696,0.717,0.835,0.131,-0.085,0.745
GOOGL,-0.017,0.278,0.624,0.696,0.0,0.567,0.429,0.443,0.403,0.402
INTC,-0.322,0.522,0.798,0.717,0.567,0.0,0.433,0.358,-0.178,0.385
MARA,-0.674,0.371,0.504,0.835,0.429,0.433,0.0,-0.261,-0.151,0.759
NVDA,0.372,-0.002,0.562,0.131,0.443,0.358,-0.261,0.0,0.534,-0.307
PLUG,0.594,-0.585,0.084,-0.085,0.403,-0.178,-0.151,0.534,0.0,-0.388
TSLA,-0.613,0.715,0.403,0.745,0.402,0.385,0.759,-0.307,-0.388,0.0
