date,nodes,pos_edges_cos,neg_edges_cos,pos_edges_ssa,neg_edges_ssa
2020-07-27,217,41784,204,46310,560
2020-07-28,217,42496,128,46348,502
2020-07-29,217,42824,112,46350,138
2020-07-30,217,42508,122,46336,134
2020-07-31,217,42160,338,45908,540
2020-08-03,217,41300,574,45084,1344
2020-08-04,217,40064,1224,44716,1746
2020-08-05,217,38446,1302,44646,2050
2020-08-06,217,35622,1382,44338,2212
2020-08-07,217,32024,1520,43590,2912
2020-08-10,217,26678,1860,41154,4982
2020-08-11,217,20418,3268,34578,11046
2020-08-12,217,16054,6200,27028,18316
2020-08-13,217,14956,7758,24982,20542
2020-08-14,217,14822,8080,24684,20914
2020-08-17,217,14588,7286,24694,20534
2020-08-18,217,14834,6660,25194,19934
2020-08-19,217,14736,6848,25008,20000
2020-08-20,217,14514,7112,24614,20590
2020-08-21,217,14446,7254,24380,20746
2020-08-24,217,14262,7498,24510,20724
2020-08-25,217,13874,7564,24732,20448
2020-08-26,217,13558,7368,24622,20374
2020-08-27,217,13428,7120,24920,19982
2020-08-28,217,13368,7170,25078,19924
2020-08-31,217,13486,7210,25222,19716
2020-09-01,217,13282,7618,24880,20268
2020-09-02,217,13084,7936,24572,20530
2020-09-03,217,13316,8460,24420,20832
2020-09-04,217,13770,8616,24542,20868
2020-09-07,217,14058,8518,24678,20582
2020-09-08,217,14200,8306,24954,20380
2020-09-09,217,14758,7650,25842,19586
2020-09-10,217,15488,7176,26670,18778
2020-09-11,217,16328,6760,27696,17756
2020-09-14,217,16566,7040,27672,17798
2020-09-15,217,16270,7784,26686,18630
2020-09-16,217,16282,8362,26088,18974
2020-09-17,217,16342,8620,26038,19228
2020-09-18,217,16276,8470,26032,19138
2020-09-21,217,16366,8228,25864,19086
2020-09-22,217,16430,8328,25628,19122
2020-09-23,217,16542,8162,25780,19270
2020-09-24,217,16666,7450,26504,18728
2020-09-25,217,16834,6848,26934,18138
2020-09-28,217,16900,6668,27358,17690
2020-09-29,217,17090,6444,27806,17320
2020-09-30,217,17350,6604,27940,17402
2020-10-09,217,17312,6776,27980,17448
2020-10-12,217,17722,5772,29098,15912
2020-10-13,217,18188,4880,30678,14432
2020-10-14,217,18214,4532,31440,13746
2020-10-15,217,18154,4538,31270,13946
2020-10-16,217,17980,4706,30958,14286
2020-10-19,217,17510,5036,30078,15298
2020-10-20,217,17422,5166,29538,15846
2020-10-21,217,17356,5202,29280,16034
2020-10-22,217,17322,5200,28962,16296
2020-10-23,217,17272,5118,28724,16628
2020-10-26,217,17104,5058,28810,16510
2020-10-27,217,17154,5546,28640,16782
2020-10-28,217,16888,5514,28428,16822
2020-10-29,217,16656,5420,28336,16824
2020-10-30,217,16134,5418,27916,17140
2020-11-02,217,15250,5864,27186,17862
2020-11-03,217,14806,6686,26270,18748
2020-11-04,217,14750,7316,25972,19246
2020-11-05,217,14938,7788,26016,19212
2020-11-06,217,15284,7442,26390,19010
2020-11-09,217,15412,6820,26898,18360
2020-11-10,217,15418,6568,27006,18328
2020-11-11,217,15262,6850,26332,18918
2020-11-12,217,15364,7404,26064,19394
2020-11-13,217,15182,8144,25418,20022
2020-11-16,217,15012,8694,25030,20380
2020-11-17,217,15004,8722,24894,20358
2020-11-18,217,15092,8786,24966,20386
2020-11-19,217,15138,8724,25066,20238
2020-11-20,217,15410,8744,25338,19984
2020-11-23,217,15838,8826,25564,19842
2020-11-24,217,16040,8792,25798,19716
2020-11-25,217,16102,8658,26014,19494
2020-11-26,217,16088,8706,25986,19486
2020-11-27,217,16020,8506,26204,19454
2020-11-30,217,16046,8308,26374,18962
2020-12-01,217,16344,8094,26884,18448
2020-12-02,217,16788,7670,27718,17718
2020-12-03,217,17130,7474,28338,17272
2020-12-04,217,17370,7336,28516,17102
2020-12-07,217,16786,7576,28086,17702
2020-12-08,217,15836,8160,27262,18386
2020-12-09,217,15310,8492,26724,18826
2020-12-10,217,15158,8464,26550,19034
2020-12-11,217,15542,8466,26786,18828
2020-12-14,217,15848,8788,26924,18828
2020-12-15,217,16058,9104,26782,19186
2020-12-16,217,16244,9206,26516,19430
2020-12-17,217,16412,9334,26488,19560
2020-12-18,217,16136,9398,26222,19620
2020-12-21,217,15722,9484,25754,19872
2020-12-22,217,15604,9748,25196,20390
2020-12-23,217,15648,10050,24884,20636
2020-12-24,217,15746,10140,24578,20456
2020-12-25,217,15658,10220,24672,20532
2020-12-28,217,15470,10168,24176,20550
2020-12-29,217,15292,10380,24222,20522
2020-12-30,217,15088,10998,24002,20848
2020-12-31,217,14872,11310,23802,21100
2021-01-04,217,14800,11468,23898,20976
2021-01-05,217,15044,11334,24300,20966
2021-01-06,217,15542,10478,24816,20586
2021-01-07,217,16210,9724,25762,19932
2021-01-08,217,16790,9076,26644,19158
2021-01-11,217,16912,8596,27328,18530
2021-01-12,217,16668,8548,27310,18412
2021-01-13,217,16846,8022,27950,17558
2021-01-14,217,17136,7644,28962,16454
2021-01-15,217,17306,7422,29808,15900
2021-01-18,217,17608,7230,30190,15548
2021-01-19,217,17718,7070,30534,15192
2021-01-20,217,17886,7000,30768,14954
2021-01-21,217,18034,6858,31042,14636
2021-01-22,217,17986,6640,31172,14344
2021-01-25,217,17866,6156,31348,14074
2021-01-26,217,17940,5956,31376,13854
2021-01-27,217,18152,5896,31294,13862
2021-01-28,217,18490,5680,31746,13518
2021-01-29,217,18914,5336,32550,12866
2021-02-01,217,19112,4980,32894,12314
2021-02-02,217,19202,4958,32964,12040
2021-02-03,217,19094,5198,32696,12626
2021-02-04,217,18686,5300,32300,13120
2021-02-05,217,18038,5728,31406,14118
2021-02-08,217,17366,6082,30238,15168
2021-02-09,217,17072,6464,29300,16188
2021-02-10,217,16476,7084,28066,17232
2021-02-18,217,16184,7300,27470,17794
2021-02-19,217,15842,7638,26560,18772
2021-02-22,217,15326,7754,25744,19506
2021-02-23,217,15004,8258,24624,20640
2021-02-24,217,15008,8694,24322,21062
2021-02-25,217,14838,9416,23876,21676
2021-02-26,217,14954,9752,23784,21974
2021-03-01,217,15106,9936,23688,22126
2021-03-02,217,15214,9928,23764,22046
2021-03-03,217,15344,9968,23844,22006
2021-03-04,217,15374,10012,23964,21950
2021-03-05,217,15294,10088,23832,22056
2021-03-08,217,15046,10254,23768,22060
2021-03-09,217,15106,9616,24152,21580
2021-03-10,217,15330,8762,24822,20848
2021-03-11,217,15320,8440,25614,19950
2021-03-12,217,15392,8512,26046,19318
2021-03-15,217,15836,8912,26710,18810
2021-03-16,217,16554,9280,27154,18770
2021-03-17,217,17300,9578,27060,18942
2021-03-18,217,17532,9962,26536,19390
2021-03-19,217,17724,10254,26380,19618
2021-03-22,217,17534,10810,26202,19768
2021-03-23,217,17510,11016,26254,19494
2021-03-24,217,17712,10580,26618,19144
2021-03-25,217,18118,9944,27246,18636
2021-03-26,217,18268,9714,27634,18198
2021-03-29,217,18276,9478,27916,17928
2021-03-30,217,18294,9276,28072,17802
2021-03-31,217,18084,9020,27982,17722
2021-04-01,217,17856,8516,28012,17610
2021-04-02,217,17538,8164,28154,17438
2021-04-06,217,17394,8024,28168,17618
2021-04-07,217,16696,8012,27544,18160
2021-04-08,217,15782,8494,26626,18888
2021-04-09,217,15144,8704,25810,19532
2021-04-12,217,14724,8224,25518,19956
2021-04-13,217,14360,7286,25362,19690
2021-04-14,217,14208,6956,25850,18958
2021-04-15,217,14362,6860,26058,18848
2021-04-16,217,14284,6962,25832,19146
2021-04-19,217,14022,6804,25642,19180
2021-04-20,217,14270,6732,25994,18924
2021-04-21,217,14382,6848,25982,18830
2021-04-22,217,14102,7240,25568,19318
2021-04-23,217,13938,7976,24836,20296
2021-04-26,217,13916,8420,24688,20716
2021-04-27,217,13960,8544,24596,20700
2021-04-28,217,13916,8802,24532,20804
2021-04-29,217,14104,8962,24502,20844
2021-04-30,217,14156,9224,24314,21172
2021-05-06,217,14122,9662,23878,21642
2021-05-07,217,13718,10074,23388,21986
2021-05-10,217,13446,10182,23212,21936
2021-05-11,217,13340,10322,23234,22158
2021-05-12,217,13276,10456,23254,22246
2021-05-13,217,13288,10602,23154,22096
2021-05-14,217,13242,10912,23004,22260
2021-05-17,217,13208,10702,23056,22270
2021-05-18,217,13412,10702,23178,22084
2021-05-19,217,13588,10800,23394,22022
2021-05-20,217,13696,10854,23490,22046
2021-05-21,217,13720,10942,23388,22040
2021-05-24,217,13584,10930,23290,22116
2021-05-25,217,13478,10522,23418,21972
2021-05-26,217,13584,9790,23894,21484
2021-05-27,217,13800,9290,24316,21070
2021-05-28,217,14126,8750,24926,20416
2021-05-31,217,14510,8520,25368,19936
2021-06-01,217,14892,8526,25902,19576
2021-06-02,217,15202,8482,26374,19084
2021-06-03,217,15468,8296,26724,18788
2021-06-04,217,15590,8038,26842,18514
2021-06-07,217,15654,7740,27244,18262
2021-06-08,217,15606,7456,27356,18164
2021-06-09,217,15676,7360,27506,17876
2021-06-10,217,15816,7562,27642,17702
2021-06-11,217,15614,7550,27830,17410
2021-06-15,217,15330,7428,27834,17338
2021-06-16,217,15518,7554,28004,17480
2021-06-17,217,16246,7520,28554,17020
2021-06-18,217,16534,7640,28652,17060
2021-06-21,217,16738,7764,28584,17352
2021-06-22,217,17178,8018,28340,17506
2021-06-23,217,17154,8320,27686,18206
2021-06-24,217,16738,8878,26964,18908
2021-06-25,217,16304,9294,26252,19570
2021-06-28,217,15922,9514,25870,19860
2021-06-29,217,15610,9872,25584,20112
2021-06-30,217,15472,10232,25400,20352
2021-07-01,217,15232,10402,25190,20374
2021-07-02,217,15202,10382,24908,20346
2021-07-05,217,15198,10240,24804,20356
2021-07-06,217,15072,10168,24744,20596
2021-07-07,217,14994,10214,24626,20752
2021-07-08,217,14770,9992,24590,20876
2021-07-09,217,14606,9918,24504,21058
2021-07-12,217,14404,9886,24438,21064
2021-07-13,217,14116,9804,24408,20806
2021-07-14,217,13818,9934,24058,21140
2021-07-15,217,13556,10284,23390,21536
2021-07-16,217,13436,10484,23174,22100
2021-07-19,217,13374,10742,23108,22352
2021-07-20,217,13486,10840,23062,22242
2021-07-21,217,13668,11108,23122,22248
2021-07-22,217,13936,11178,23346,22226
2021-07-23,217,13692,11074,23308,22260
2021-07-26,217,13438,11096,23356,22040
2021-07-27,217,13996,10712,24056,21560
2021-07-28,217,15052,9708,24812,20986
2021-07-29,217,15756,9976,24862,20856
2021-07-30,217,16418,10160,24998,20838
2021-08-02,217,16792,10396,25058,20962
2021-08-03,217,16820,10618,24996,20866
2021-08-04,217,16876,10660,24840,20876
2021-08-05,217,16902,10638,24694,20988
2021-08-06,217,16944,10650,24584,21258
2021-08-09,217,17158,10762,24770,21050
2021-08-10,217,17476,10706,24918,20826
2021-08-11,217,17720,10604,25256,20620
2021-08-12,217,17944,10544,25560,20392
2021-08-13,217,17934,10454,25570,20424
2021-08-16,217,17956,10330,25702,20252
2021-08-17,217,17980,10284,25700,20268
2021-08-18,217,17916,10138,25740,20054
2021-08-19,217,17626,10074,25782,19816
2021-08-20,217,17490,9906,26056,19340
2021-08-23,217,17252,9562,26262,18986
2021-08-24,217,16456,9072,26030,19104
2021-08-25,217,14990,9464,24694,20006
2021-08-26,217,13912,9356,24182,20772
2021-08-27,217,12642,9652,23350,21866
2021-08-30,217,11772,9932,22796,22348
2021-08-31,217,11770,10438,22562,22502
2021-09-01,217,12030,10524,22596,22664
2021-09-02,217,12794,10676,23030,22186
2021-09-03,217,13824,11126,23692,21988
2021-09-06,217,14404,11288,23780,21934
2021-09-07,217,14938,11060,24078,21782
2021-09-08,217,15386,10960,24574,21288
2021-09-09,217,15740,11038,24812,20990
2021-09-10,217,16146,10862,25014,20728
2021-09-13,217,16452,10768,25170,20492
2021-09-14,217,16428,10862,25310,20618
2021-09-15,217,16370,10902,25110,20414
2021-09-16,217,16358,10670,25324,20234
2021-09-17,217,16398,10314,25484,20030
2021-09-22,217,16534,9890,25540,20032
2021-09-23,217,16586,9772,25614,19946
2021-09-24,217,16512,9712,25534,19952
2021-09-27,217,16214,9492,25566,19810
2021-09-28,217,16142,9344,25500,19850
2021-09-29,217,16392,9258,25740,19638
2021-09-30,217,16750,9358,25680,19714
2021-10-08,217,16772,8898,25984,19328
2021-10-11,217,16624,8336,26404,18952
2021-10-12,217,16602,7644,27036,18342
2021-10-13,217,16450,7244,27330,18082
2021-10-14,217,16104,7240,27046,18276
2021-10-15,217,15390,7438,26770,18522
2021-10-18,217,14746,7642,26346,18910
2021-10-19,217,13918,8328,25276,19952
2021-10-20,217,13382,9464,24286,21014
2021-10-21,217,13146,10272,23904,21392
2021-10-22,217,13016,10532,23790,21432
2021-10-25,217,12958,10518,23706,21554
2021-10-26,217,12860,10424,23666,21676
2021-10-27,217,12478,10266,23572,21952
2021-10-28,217,12674,9650,23684,21832
2021-10-29,217,12724,9528,23744,21728
2021-11-01,217,12230,9332,23602,21566
2021-11-02,217,12132,9180,23682,21314
2021-11-03,217,12528,9604,23778,21306
2021-11-04,217,13016,10256,23718,21606
2021-11-05,217,13816,10910,23540,21876
2021-11-08,217,14302,11404,23566,21866
2021-11-09,217,14614,11826,23780,21964
2021-11-10,217,14854,12142,23764,21868
2021-11-11,217,15014,12258,23676,21844
2021-11-12,217,14980,12314,23550,21724
2021-11-15,217,14962,12302,23610,21724
2021-11-16,217,14934,12334,23584,21712
2021-11-17,217,14850,12390,23486,21802
2021-11-18,217,14794,12394,23380,21702
2021-11-19,217,14832,12436,23396,21728
2021-11-22,217,14802,12356,23368,21640
2021-11-23,217,14676,12184,23500,21646
2021-11-24,217,14570,11984,23312,21554
2021-11-25,217,14262,11746,23314,21666
2021-11-26,217,13884,11622,23512,21978
2021-11-29,217,13748,10916,23604,21750
2021-11-30,217,13382,10406,23780,21630
2021-12-01,217,12976,9858,23778,21532
2021-12-02,217,12498,9504,23882,21396
2021-12-03,217,12178,9144,23710,21356
2021-12-06,217,12036,8962,23690,21458
2021-12-07,217,12278,8988,23788,21356
2021-12-08,217,12828,8992,23680,21302
2021-12-09,217,13838,8574,24990,20436
2021-12-10,217,14588,8394,25722,19724
2021-12-13,217,15204,8208,26584,18704
2021-12-14,217,15272,8284,26690,18522
2021-12-15,217,15238,8350,26474,18620
2021-12-16,217,15248,8396,26404,18770
2021-12-17,217,15360,8440,26504,18894
2021-12-20,217,15406,8076,26498,18838
2021-12-21,217,15290,7966,26244,19078
2021-12-22,217,15240,8010,26012,19122
2021-12-23,217,15126,7920,26104,19150
2021-12-24,217,15040,7742,26322,19022
2021-12-27,217,14718,7876,25934,19464
2021-12-28,217,14708,7982,25770,19498
2021-12-29,217,14544,8164,25610,19630
2021-12-30,217,14654,8230,25598,19640
2021-12-31,217,15076,8388,25934,19572
2022-01-04,217,15186,8432,25988,19532
2022-01-05,217,14704,7952,26274,19172
2022-01-06,217,14072,7714,26056,19274
2022-01-07,217,12978,8210,24748,20290
2022-01-10,217,12460,9062,23728,21480
2022-01-11,217,12130,10462,22870,22420
2022-01-12,217,12378,11382,22602,22826
2022-01-13,217,12514,11846,22492,22800
2022-01-14,217,12790,11690,22690,22620
2022-01-17,217,13084,11572,22888,22650
2022-01-18,217,13306,11884,22970,22630
2022-01-19,217,13538,12204,23010,22668
2022-01-20,217,13648,12284,23048,22768
2022-01-21,217,13640,12228,23018,22902
2022-01-24,217,13880,12210,22948,22850
2022-01-25,217,14160,11734,22956,22732
2022-01-26,217,14462,11196,23236,22394
2022-01-27,217,14912,10632,23690,21748
2022-01-28,217,15628,9634,24586,20742
2022-02-07,217,15794,9532,24738,20130
2022-02-08,217,16036,9464,24960,19728
2022-02-09,217,16042,9224,25598,19548
2022-02-10,217,15724,8952,26032,19458
2022-02-11,217,15542,8786,26240,19302
2022-02-14,217,15624,8524,26394,19008
2022-02-15,217,15858,8326,26510,18734
2022-02-16,217,16078,8256,26750,18466
2022-02-17,217,16346,8356,27050,18262
2022-02-18,217,16614,8416,26932,18418
2022-02-21,217,16876,8520,26834,18736
2022-02-22,217,17084,8600,26792,18976
2022-02-23,217,17094,8584,26866,18708
2022-02-24,217,17010,8280,27306,18378
2022-02-25,217,17120,8250,27418,18310
2022-02-28,217,16738,8134,27440,18278
2022-03-01,217,16402,8164,27206,18396
2022-03-02,217,15854,8432,26544,19010
2022-03-03,217,15006,8774,25416,20088
2022-03-04,217,13950,10172,23770,21568
2022-03-07,217,13934,10258,23830,21524
2022-03-08,217,14998,8296,25348,19882
2022-03-09,217,17456,6090,29112,16208
2022-03-10,217,18826,5820,30342,15366
2022-03-11,217,20760,5620,30836,15020
2022-03-14,217,22486,5530,30908,14982
2022-03-15,217,24712,4404,33214,12244
2022-03-16,217,25960,4022,34846,10564
2022-03-17,217,26122,4108,34422,10902
2022-03-18,217,26370,4048,34344,10912
2022-03-21,217,26590,4128,34584,10904
2022-03-22,217,26788,4176,34588,11150
2022-03-23,217,26830,4168,34668,11078
2022-03-24,217,27028,4024,34876,10744
2022-03-25,217,27348,3684,35274,10242
2022-03-28,217,27716,3136,35964,9610
2022-03-29,217,27900,2990,36342,9082
2022-03-30,217,28038,2918,36876,8968
2022-03-31,217,28122,2910,37100,8864
2022-04-01,217,28190,2812,37344,8368
2022-04-06,217,28150,2680,37470,8418
2022-04-07,217,27584,2640,37594,8376
2022-04-08,217,26146,3320,36986,9158
2022-04-11,217,24578,3572,36690,9368
2022-04-12,217,23278,3878,35678,10066
2022-04-13,217,22174,4324,33986,11770
2022-04-14,217,19442,6114,29324,16394
2022-04-15,217,17132,9088,25250,20464
2022-04-18,217,16298,10344,24166,21438
2022-04-19,217,15596,11198,23728,21754
2022-04-20,217,15324,11394,23586,21752
2022-04-21,217,15294,10810,23894,21388
2022-04-22,217,15664,10062,24598,20554
2022-04-25,217,16456,8776,25854,19502
2022-04-26,217,17920,7322,27728,17758
2022-04-27,217,18998,6618,29008,16540
2022-04-28,217,19422,6624,29024,16358
2022-04-29,217,19430,6664,29006,16398
2022-05-05,217,19278,6592,29112,16424
2022-05-06,217,19270,6346,29346,16232
2022-05-09,217,19456,5840,30100,15460
2022-05-10,217,19674,5468,30760,14956
2022-05-11,217,19936,5170,31482,14316
2022-05-12,217,20384,4950,32354,13462
2022-05-13,217,21124,4836,32900,12922
2022-05-16,217,21788,4592,33478,12280
2022-05-17,217,22492,4448,34112,11830
2022-05-18,217,23506,4406,34378,11582
2022-05-19,217,23896,4428,34422,11474
2022-05-20,217,24286,4218,34698,11112
2022-05-23,217,24550,3984,35034,10736
2022-05-24,217,24186,3878,35058,10752
2022-05-25,217,23420,3862,35098,10704
2022-05-26,217,22142,4150,34380,11410
2022-05-27,217,19760,4912,32346,13340
2022-05-30,217,17268,6064,29560,16036
2022-05-31,217,16802,6354,29092,16202
2022-06-01,217,17448,6250,30296,15324
2022-06-02,217,18340,6196,30882,14950
2022-06-06,217,19076,6352,30596,15054
2022-06-07,217,20452,6476,31150,14796
2022-06-08,217,21904,6532,32200,13570
2022-06-09,217,22844,6108,32724,12766
2022-06-10,217,23388,5678,33254,12232
2022-06-13,217,23700,5608,33746,11880
2022-06-14,217,23328,5644,33840,11804
2022-06-15,217,23636,5096,35262,10536
2022-06-16,217,24244,4896,35806,10218
2022-06-17,217,24504,4844,35864,10264
2022-06-20,217,24532,4650,36094,10000
2022-06-21,217,24378,4562,36458,9622
2022-06-22,217,24322,4576,36624,9410
2022-06-23,217,24196,4616,36486,9430
2022-06-24,217,24212,4610,36488,9594
2022-06-27,217,24264,4616,36466,9484
2022-06-28,217,24416,4598,36432,9682
2022-06-29,217,24360,4616,36414,9804
2022-06-30,217,24016,4538,36318,9924
2022-07-01,217,23540,4426,36116,10074
2022-07-04,217,22814,4360,35616,10392
2022-07-05,217,21916,4390,34536,11236
2022-07-06,217,20944,4986,32864,12946
2022-07-07,217,20092,5702,31496,14302
2022-07-08,217,19326,6238,30700,15096
2022-07-11,217,18866,6440,30312,15550
2022-07-12,217,18852,6448,30206,15676
2022-07-13,217,18434,7038,29654,16270
2022-07-14,217,17886,7378,29396,16438
2022-07-15,217,17598,6838,29620,15928
2022-07-18,217,17442,6500,30008,15592
2022-07-19,217,17084,6488,29776,15596
2022-07-20,217,16966,6396,29750,15494
2022-07-21,217,17132,6292,29882,15348
2022-07-22,217,17288,6320,29988,15172
2022-07-25,217,17546,6460,29828,15412
2022-07-26,217,17558,6672,29534,15788
2022-07-27,217,17296,6912,29112,16096
2022-07-28,217,17044,6884,28742,16298
2022-07-29,217,16842,6868,28488,16522
2022-08-01,217,16794,6736,28378,16552
2022-08-02,217,17474,6238,28984,15848
2022-08-03,217,18570,5816,29560,15252
2022-08-04,217,19546,5594,30928,14334
2022-08-05,217,19704,5732,31328,14166
2022-08-08,217,19500,5862,31178,14346
2022-08-09,217,19742,6020,31066,14616
2022-08-10,217,19990,6340,30616,15038
2022-08-11,217,20150,6550,30184,15462
2022-08-12,217,20158,6694,30024,15478
2022-08-15,217,19984,7020,29548,15598
2022-08-16,217,20106,7122,29518,15844
2022-08-17,217,20142,6964,29590,16228
2022-08-18,217,20032,6798,29706,15962
2022-08-19,217,19530,6720,29668,15986
2022-08-22,217,18830,6764,29702,15990
2022-08-23,217,18244,6786,29714,15946
2022-08-24,217,17704,6620,29484,16032
2022-08-25,217,17352,6428,29510,16070
2022-08-26,217,16908,6484,29408,16248
2022-08-29,217,16496,6422,29260,16288
2022-08-30,217,15288,6840,27812,17582
2022-08-31,217,13830,7672,25414,19608
2022-09-01,217,12646,8954,23672,21410
2022-09-02,217,12362,9550,23286,21866
2022-09-05,217,12520,9706,23422,21544
2022-09-06,217,12566,9952,23260,21420
2022-09-07,217,12838,10298,23436,21626
2022-09-08,217,13218,10492,23604,21930
2022-09-09,217,13482,10772,23512,22086
2022-09-13,217,13698,10548,23590,22132
2022-09-14,217,13692,10672,23602,22156
2022-09-15,217,13712,10900,23566,22188
2022-09-16,217,13930,10268,23758,21916
2022-09-19,217,14556,9070,24348,21206
2022-09-20,217,15058,8552,25364,20126
2022-09-21,217,15708,8022,26120,19402
2022-09-22,217,16570,7590,26904,18776
2022-09-23,217,17476,7372,27552,18118
2022-09-26,217,18574,6902,28414,17404
2022-09-27,217,19342,6510,29166,16638
2022-09-28,217,19744,6246,29766,16010
2022-09-29,217,20162,5870,30518,15332
2022-09-30,217,20562,5476,31444,14282
2022-10-10,217,21084,4912,32672,12786
2022-10-11,217,21882,4552,33670,11660
2022-10-12,217,22526,4088,34574,10800
2022-10-13,217,22664,3774,34880,10314
2022-10-14,217,22694,3614,34886,10108
2022-10-17,217,22696,3510,34840,10132
2022-10-18,217,22646,3490,34618,10516
2022-10-19,217,22674,3380,34582,10578
2022-10-20,217,22894,3366,34396,10612
2022-10-21,217,22864,3382,34432,10368
2022-10-24,217,22676,3242,34940,9832
2022-10-25,217,22638,3046,36206,9012
2022-10-26,217,22086,3100,36390,9116
2022-10-27,217,20924,3530,35046,10336
2022-10-28,217,20364,3928,34000,11350
2022-10-31,217,19838,4212,32840,12666
2022-11-01,217,19042,4926,30938,14504
2022-11-02,217,18372,5686,29650,15856
2022-11-03,217,18092,6462,28352,17182
2022-11-04,217,18084,6932,27786,17968
2022-11-07,217,18016,7152,27538,18230
2022-11-08,217,17802,7618,27098,18694
2022-11-09,217,17724,8078,26776,19078
2022-11-10,217,17606,8302,26426,19444
2022-11-11,217,17894,7984,26762,19070
2022-11-14,217,18102,7584,27142,18660
2022-11-15,217,18408,7410,27582,18300
2022-11-16,217,18830,7094,28094,17528
2022-11-17,217,18952,6876,28744,16896
2022-11-18,217,19138,6702,29262,16400
2022-11-21,217,19176,6668,29510,15768
2022-11-22,217,18924,6646,29556,15752
2022-11-23,217,18802,6382,30324,15266
2022-11-24,217,18894,6066,30832,14646
2022-11-25,217,18364,5880,30580,14788
2022-11-28,217,17562,6486,29286,16438
2022-11-29,217,17474,7662,28950,16972
2022-11-30,217,17890,7716,29422,16528
2022-12-01,217,18824,7334,30250,15672
2022-12-02,217,19200,7256,30338,15692
2022-12-05,217,19556,7336,30148,15854
2022-12-06,217,20102,7542,29588,16124
2022-12-07,217,20394,7704,29792,16202
2022-12-08,217,20590,7748,30074,16130
2022-12-09,217,20468,8048,29900,16276
2022-12-12,217,20106,8088,29548,16442
2022-12-13,217,19742,8208,29356,16724
2022-12-14,217,18990,8604,28830,16990
2022-12-15,217,18684,8730,28704,17058
2022-12-16,217,18622,9026,28504,17290
2022-12-19,217,18726,8748,28462,17222
2022-12-20,217,19170,7624,29132,16796
2022-12-21,217,19860,6480,29944,15790
2022-12-22,217,20240,5682,30828,14914
2022-12-23,217,21064,4730,32308,13130
2022-12-26,217,22096,4562,33482,12414
2022-12-27,217,22628,4350,34016,11744
2022-12-28,217,22932,4128,34722,11172
2022-12-29,217,22708,4072,34820,11018
2022-12-30,217,22390,3978,34892,10900
2023-01-03,217,21858,4068,34480,11282
2023-01-04,217,20856,4172,33858,11500
2023-01-05,217,19922,3964,33824,11598
2023-01-06,217,19566,3846,33856,11588
2023-01-09,217,19690,3608,34250,11160
2023-01-10,217,19854,3438,34724,10782
2023-01-11,217,19910,3500,34888,10626
2023-01-12,217,20036,3638,34924,10650
2023-01-13,217,20352,3590,35442,10148
2023-01-16,217,21656,3010,37458,8426
2023-01-17,217,22832,2748,38702,7226
2023-01-18,217,23036,2658,38794,7110
2023-01-19,217,22688,2750,38276,7462
2023-01-20,217,23016,2638,38362,7492
2023-01-30,217,23472,2486,38516,7090
2023-01-31,217,23314,2666,37538,8108
2023-02-01,217,23436,2828,37226,8670
2023-02-02,217,23558,3040,37212,8760
2023-02-03,217,23210,3346,36922,9108
