code,dt
AAL,2020-12-08
AAPL,2020-12-08
ABUS,2020-12-08
ADBE,2020-12-08
ADI,2020-12-08
ADMA,2020-12-08
AEP,2020-12-08
AGNC,2020-12-08
AKBA,2020-12-08
ALT,2020-12-08
AMAT,2020-12-08
AMD,2020-12-08
AMGN,2020-12-08
AMZN,2020-12-08
APA,2020-12-08
APPS,2020-12-08
ARCC,2020-12-08
ARDX,2020-12-08
ATER,2020-12-08
ATOS,2020-12-08
AUPH,2020-12-08
AVGO,2020-12-08
AZN,2020-12-08
BCRX,2020-12-08
BGC,2020-12-08
BIDU,2020-12-08
BILI,2020-12-08
BKR,2020-12-08
BLDP,2020-12-08
BLNK,2020-12-08
BYND,2020-12-08
CAN,2020-12-08
CELH,2020-12-08
CG,2020-12-08
CGC,2020-12-08
CHRD,2020-12-08
CLNE,2020-12-08
CMCSA,2020-12-08
COMM,2020-12-08
COST,2020-12-08
CPB,2020-12-08
CPRT,2020-12-08
CRON,2020-12-08
CRWD,2020-12-08
CSCO,2020-12-08
CSGP,2020-12-08
CSX,2020-12-08
CTSH,2020-12-08
CZR,2020-12-08
DBX,2020-12-08
DDOG,2020-12-08
DKNG,2020-12-08
DLTR,2020-12-08
DOCU,2020-12-08
DVAX,2020-12-08
DXCM,2020-12-08
EA,2020-12-08
EBAY,2020-12-08
ENPH,2020-12-08
ERIC,2020-12-08
ESPR,2020-12-08
ETSY,2020-12-08
EXC,2020-12-08
EXEL,2020-12-08
EXPE,2020-12-08
FANG,2020-12-08
FAST,2020-12-08
FITB,2020-12-08
FLEX,2020-12-08
FOLD,2020-12-08
FOXA,2020-12-08
FSLR,2020-12-08
FTNT,2020-12-08
FUTU,2020-12-08
GEN,2020-12-08
GERN,2020-12-08
GEVO,2020-12-08
GILD,2020-12-08
GOOG,2020-12-08
GOOGL,2020-12-08
GPRO,2020-12-08
GT,2020-12-08
HBAN,2020-12-08
HIVE,2020-12-08
HON,2020-12-08
HST,2020-12-08
HUT,2020-12-08
IBRX,2020-12-08
INTC,2020-12-08
IOVA,2020-12-08
IQ,2020-12-08
IRWD,2020-12-08
JBLU,2020-12-08
JD,2020-12-08
KDP,2020-12-08
KHC,2020-12-08
LBTYK,2020-12-08
LRCX,2020-12-08
LYFT,2020-12-08
MAR,2020-12-08
MARA,2020-12-08
MAT,2020-12-08
MCHP,2020-12-08
MCRB,2020-12-08
MDLZ,2020-12-08
META,2020-12-08
MGNI,2020-12-08
MLCO,2020-12-08
MNKD,2020-12-08
MNST,2020-12-08
MOMO,2020-12-08
MRNA,2020-12-08
MRVL,2020-12-08
MSFT,2020-12-08
MSTR,2020-12-08
MTCH,2020-12-08
MU,2020-12-08
MVIS,2020-12-08
NDAQ,2020-12-08
NFLX,2020-12-08
NKTR,2020-12-08
NNDM,2020-12-08
NTES,2020-12-08
NTNX,2020-12-08
NVAX,2020-12-08
NVDA,2020-12-08
NWL,2020-12-08
NWSA,2020-12-08
NXPI,2020-12-08
OCGN,2020-12-08
OKTA,2020-12-08
ON,2020-12-08
OPK,2020-12-08
PAA,2020-12-08
PACB,2020-12-08
PAGP,2020-12-08
PANW,2020-12-08
PARA,2020-12-08
PCAR,2020-12-08
PDD,2020-12-08
PENN,2020-12-08
PEP,2020-12-08
PLUG,2020-12-08
PTEN,2020-12-08
PTON,2020-12-08
PYPL,2020-12-08
QCOM,2020-12-08
QUBT,2020-12-08
QVCGA,2020-12-08
RDFN,2020-12-08
REAL,2020-12-08
RIOT,2020-12-08
ROKU,2020-12-08
ROST,2020-12-08
RUN,2020-12-08
SABR,2020-12-08
SAVA,2020-12-08
SBUX,2020-12-08
SFIX,2020-12-08
SGMO,2020-12-08
SIRI,2020-12-08
SLM,2020-12-08
SMCI,2020-12-08
SNDL,2020-12-08
SONO,2020-12-08
STNE,2020-12-08
STX,2020-12-08
TCOM,2020-12-08
TGTX,2020-12-08
TIGR,2020-12-08
TLRY,2020-12-08
TMUS,2020-12-08
TRIP,2020-12-08
TSCO,2020-12-08
TSLA,2020-12-08
TTD,2020-12-08
TXN,2020-12-08
UAL,2020-12-08
UNIT,2020-12-08
VERU,2020-12-08
VKTX,2020-12-08
VLY,2020-12-08
VOD,2020-12-08
VTRS,2020-12-08
VXRT,2020-12-08
WBA,2020-12-08
WBD,2020-12-08
WDAY,2020-12-08
WDC,2020-12-08
WEN,2020-12-08
WW,2020-12-08
WYNN,2020-12-08
XEL,2020-12-08
XP,2020-12-08
XRAY,2020-12-08
XRX,2020-12-08
Z,2020-12-08
ZION,2020-12-08
ZM,2020-12-08
ZS,2020-12-08
